N,time[ms]
494,1.13000
495,1.04100
496,1.16000
497,1.06800
498,1.11400
499,1.15700
500,1.07400
501,1.09200
502,1.15700
503,1.11800
504,1.07600
505,1.18100
506,1.19600
507,1.14500
508,1.09300
509,1.17400
510,1.14100
511,1.10800
512,1.39400
513,1.12700
514,1.11200
515,1.11600
516,1.11100
517,1.24500
518,1.24500
519,1.29900
520,1.12500
521,1.16500
522,1.23700
523,1.16600
524,1.22200
525,1.26500
526,1.24300
527,1.24300
528,1.33500
529,1.25100
530,1.26800
531,1.23300
532,1.15700
533,1.15900
534,1.21300
535,1.32200
536,1.32400
537,1.17500
538,1.22000
539,1.19300
540,1.25100
541,1.21700
542,1.28400
543,1.31000
544,1.22000
545,1.32400
546,1.18900
547,1.30300
548,1.32400
549,1.17200
550,1.28300
551,1.27400
552,1.31000
553,1.26900
554,1.35000
555,1.33800
556,1.19000
557,1.33800
558,1.29500
559,1.33600
560,1.38300
561,1.39100
562,1.22100
563,1.31900
564,1.37100
565,1.29300
566,1.23200
567,1.38000
568,1.46500
569,1.41900
570,1.26200
571,1.43100
572,1.40500
573,1.24600
574,1.35600
575,1.25200
576,1.28000
577,1.24700
578,1.38500
579,1.41400
580,1.44300
581,1.41400
582,1.35200
583,1.37200
584,1.37100
585,1.28400
586,1.39600
587,1.38800
588,1.31800
589,1.48700
590,1.42800
591,1.34700
592,1.48500
593,1.50600
594,1.37400
595,1.46600
596,1.37700
597,1.33300
598,1.33900
599,1.48500
600,1.32300
601,1.33400
602,1.38900
603,1.52500
604,1.41200
605,1.63300
606,1.38200
607,1.30200
608,1.43900
609,1.45000
610,1.50300
611,1.49900
612,1.45700
613,1.46700
614,1.49500
615,1.52800
616,1.45300
617,1.44200
618,1.44400
619,1.48400
620,1.45800
621,1.57400
622,1.53000
623,1.50000
624,1.49200
625,1.44200
626,1.43700
627,1.53100
628,1.43000
629,1.42400
630,1.44200
631,1.48500
632,1.47200
633,1.47900
634,1.39700
635,1.47500
636,1.46900
637,1.38800
638,1.48700
639,1.50000
640,1.51000
641,1.38500
642,1.55300
643,1.54000
644,1.44400
645,1.53100
646,1.55000
647,1.41300
648,1.60400
649,1.54500
650,1.53100
651,1.53800
652,1.54100
653,1.56500
654,1.43500
655,1.56600
656,1.42900
657,1.42700
658,1.62500
659,1.54700
660,1.42300
661,1.59800
662,1.55700
663,1.56100
664,1.56200
665,1.60000
666,1.45900
667,1.58500
668,1.57800
669,1.47000
670,1.58500
671,1.69600
672,1.58800
673,1.60500
674,1.60500
675,1.67600
676,1.59400
677,1.61600
678,1.67500
679,1.49100
680,1.62400
681,1.59500
682,1.63700
683,1.59700
684,1.63000
685,1.66600
686,1.63400
687,1.66100
688,1.66600
689,1.64600
690,1.64200
691,1.67400
692,1.62500
693,1.64300
694,1.64800
695,1.73300
696,1.54300
697,1.64900
698,1.54900
699,1.67100
700,1.72400
701,1.63700
702,1.69800
703,1.70200
704,1.66500
705,1.67600
706,1.69700
707,1.67400
708,1.71600
709,1.70400
710,1.71200
711,1.80000
712,1.69600
713,1.71400
714,1.73800
715,1.76900
716,1.57700
717,1.84100
718,1.73600
719,1.71200
720,1.74900
721,1.72500
722,1.75700
723,1.74900
724,1.76100
725,1.74400
726,1.77500
727,1.58700
728,1.88500
729,1.76100
730,1.73600
731,1.81000
732,1.82100
733,1.93300
734,1.82300
735,1.84000
736,1.84300
737,1.85700
738,1.87800
739,1.79900
740,1.85500
741,1.83500
742,1.83200
743,1.91100
744,1.89400
745,1.97000
746,1.85200
747,1.66300
748,1.83800
749,1.83500
750,1.66900
751,1.92400
752,1.82600
753,1.79600
754,1.84200
755,1.97500
756,1.79800
757,1.87100
758,1.86800
759,1.89600
760,1.88300
761,1.88000
762,1.80800
763,1.97100
764,1.87500
765,1.96600
766,1.92300
767,1.83300
768,1.88000
769,1.91200
770,1.87700
771,1.89800
772,1.97900
773,1.92300
774,1.94800
775,1.93500
776,1.86500
777,1.94500
778,1.99600
779,1.91000
780,1.94400
781,1.95100
782,1.90500
783,1.99700
784,2.00900
785,1.80800
786,2.03700
787,2.02200
788,2.06700
789,1.95100
790,2.02800
791,1.84500
792,1.93400
793,1.95800
794,1.91200
795,2.06700
796,2.07200
797,2.02100
798,2.00700
799,2.05100
800,1.97600
801,1.91500
802,2.00400
803,2.00100
804,2.04500
805,2.00500
806,1.97800
807,2.00000
808,2.10500
809,1.97200
810,2.06300
811,1.96800
812,2.05900
813,1.96500
814,2.07800
815,1.99100
816,2.01900
817,1.95000
818,2.12700
819,2.08400
820,2.04100
821,2.01400
822,2.02200
823,2.11700
824,2.06300
825,2.10100
826,2.05500
827,2.03000
828,2.15300
829,2.02400
830,2.07100
831,2.04800
832,2.09100
833,2.06600
834,2.10200
835,2.04100
836,2.05400
837,2.10300
838,2.15500
839,2.21300
840,2.08800
841,2.06100
842,2.12400
843,2.04400
844,2.13800
845,2.14400
846,2.09100
847,2.09300
848,2.19300
849,2.09200
850,2.04500
851,2.22500
852,2.33700
853,2.12500
854,2.08900
855,2.25200
856,2.13900
857,2.14600
858,2.12100
859,2.12700
860,2.13200
861,2.15400
862,2.19600
863,2.09900
864,2.23600
865,2.19900
866,2.22600
867,2.10500
868,2.23800
869,2.18400
870,2.29700
871,2.17800
872,2.15400
873,2.26300
874,2.45400
875,2.20500
876,2.32400
877,2.41300
878,2.20700
879,2.30600
880,2.18100
881,2.15100
882,2.17600
883,2.35100
884,2.19200
885,2.25800
886,2.41700
887,2.52300
888,2.19400
889,2.45300
890,2.23400
891,2.32900
892,2.28700
893,2.19100
894,2.33600
895,2.26800
896,2.22400
897,2.40200
898,2.23500
899,2.23300
900,2.43100
901,2.64800
902,2.32900
903,2.24400
904,2.24700
905,2.34100
906,2.28800
907,2.27600
908,2.34000
909,2.22400
910,2.28200
911,2.30700
912,2.27000
913,2.35700
914,2.30400
915,2.29900
916,2.39000
917,2.24500
918,2.30500
919,2.33400
920,2.32900
921,2.34900
922,2.53000
923,2.37400
924,2.26800
925,2.54700
926,2.46400
927,2.53700
928,2.30300
929,2.33300
930,2.31100
931,2.60900
932,2.40300
933,2.36700
934,2.33900
935,2.41200
936,2.30200
937,2.56400
938,2.42900
939,2.47400
940,2.39800
941,2.52600
942,2.50300
943,2.35900
944,2.56000
945,2.64100
946,2.48400
947,2.51100
948,2.64100
949,2.50500
950,2.39800
951,2.42200
952,2.35800
953,2.35700
954,2.53900
955,2.70800
956,2.38300
957,2.44300
958,2.43700
959,2.47500
960,2.44200
961,2.57100
962,2.51000
963,2.42400
964,2.39500
965,2.76800
966,2.54300
967,2.64200
968,2.71600
969,2.55900
970,2.70200
971,2.50300
972,2.48900
973,2.41100
974,2.53100
975,2.60400
976,2.42700
977,2.50500
978,2.57400
979,2.61600
980,2.63800
981,2.45100
982,2.58000
983,2.56800
984,2.45800
985,2.76900
986,2.94700
987,2.57800
988,2.50600
989,2.58300
990,2.53200
991,2.47100
992,2.67900
993,2.67500
994,2.47700
995,2.81000
996,2.57400
997,2.50600
998,2.73600
999,2.56000
1000,2.44100
1001,2.48700
1002,2.54000
1003,2.52800
1004,2.67400
1005,2.58900
1006,2.75100
1007,2.70900
1008,2.48700
1009,2.55000
1010,2.60200
1011,2.80600
1012,2.76000
1013,2.75000
1014,2.59100
1015,2.70300
1016,2.79700
1017,2.60000
1018,2.52000
1019,2.76800
1020,2.60000
1021,2.69800
1022,2.61000
1023,2.95500
1024,2.84600
1025,2.46300
1026,2.68900
1027,2.84100
1028,2.84900
1029,2.99600
1030,2.74900
1031,2.69000
1032,2.57600
1033,2.67400
1034,2.89700
1035,2.71800
1036,2.68500
1037,2.57400
1038,2.62300
1039,2.74300
1040,2.92500
1041,2.67000
1042,2.77800
1043,2.77600
1044,2.55700
1045,2.86300
1046,2.90700
1047,2.62700
1048,2.78700
1049,2.65700
1050,2.61600
1051,2.78900
1052,2.67000
1053,2.96200
1054,2.81500
1055,2.65200
1056,2.74300
1057,2.87200
1058,3.01000
1059,2.97500
1060,2.89000
1061,2.77800
1062,2.68000
1063,3.08100
1064,2.73100
1065,2.67000
1066,2.84300
1067,2.87800
1068,2.76700
1069,2.92100
1070,3.03200
1071,2.85200
1072,2.71700
1073,3.02000
1074,3.03600
1075,2.99200
1076,2.75400
1077,2.98300
1078,2.77100
1079,2.96700
1080,3.01400
1081,2.75600
1082,2.73300
1083,3.03500
1084,2.71200
1085,2.83500
1086,2.80000
1087,3.12100
1088,2.74300
1089,2.80900
1090,3.02600
1091,2.82200
1092,3.07500
1093,2.93400
1094,2.77500
1095,2.82900
1096,3.13300
1097,2.82600
1098,2.87400
1099,2.77700
1100,2.78300
1101,2.90600
1102,2.96500
1103,3.14300
1104,3.04100
1105,2.77800
1106,2.89900
1107,3.06100
1108,3.11600
1109,3.22800
1110,3.03000
1111,3.04500
1112,2.98200
1113,3.14400
1114,3.07100
1115,2.78300
1116,2.79900
1117,2.98400
1118,3.10500
1119,3.22000
1120,3.09600
1121,3.06500
1122,3.09300
1123,3.24300
1124,3.15800
1125,2.93100
1126,3.07800
1127,2.87700
1128,2.73900
1129,3.16300
1130,2.94000
1131,2.85400
1132,2.87000
1133,2.91300
1134,3.15600
1135,3.09600
1136,3.14900
1137,3.18900
1138,3.15700
1139,2.84000
1140,3.01200
1141,3.15300
1142,2.99400
1143,2.92400
1144,3.32500
1145,3.08000
1146,3.13300
1147,2.87600
1148,2.89300
1149,2.96300
1150,3.22600
1151,3.38800
1152,3.19300
1153,3.18800
1154,3.10900
1155,2.94800
1156,2.97200
1157,2.91700
1158,2.88700
1159,2.96500
1160,3.01000
1161,3.17800
1162,3.18000
1163,2.96600
1164,3.09300
1165,3.31900
1166,3.15700
1167,3.42300
1168,2.95200
1169,3.39500
1170,3.22400
1171,2.99900
1172,3.30300
1173,3.30900
1174,3.38900
1175,3.46200
1176,3.26900
1177,3.25800
1178,3.24900
1179,3.34400
1180,3.29600
1181,3.31100
1182,2.95000
1183,3.00000
1184,3.22800
1185,3.38700
1186,3.30700
1187,3.38100
1188,2.89000
1189,3.28800
1190,3.41200
1191,2.98900
1192,3.15400
1193,3.30600
1194,3.42300
1195,3.31700
1196,3.41900
1197,3.24000
1198,3.24400
1199,3.43300
1200,3.33700
1201,3.29500
1202,3.38100
1203,3.05300
1204,3.44900
1205,3.38600
1206,3.40300
1207,3.28400
1208,3.32600
1209,3.39100
1210,3.36500
1211,3.13800
1212,3.30800
1213,3.31300
1214,3.40400
1215,3.24300
1216,3.44100
1217,3.37700
1218,3.34200
1219,3.41500
1220,3.35800
1221,3.47400
1222,3.33400
1223,3.11900
1224,3.32600
1225,3.09000
1226,3.15200
1227,3.06100
1228,3.13300
1229,3.15500
1230,3.58900
1231,3.37400
1232,3.31000
1233,3.42600
1234,3.19800
1235,3.25300
1236,3.48500
1237,3.17300
1238,3.17100
1239,3.51900
1240,3.40800
1241,3.46700
1242,3.13500
1243,3.43600
1244,3.52900
1245,3.35900
1246,3.41900
1247,3.41900
1248,3.29500
1249,3.70200
1250,3.20600
1251,3.44000
1252,3.52900
1253,3.25300
1254,3.56500
1255,3.63400
1256,3.19700
1257,3.53000
1258,3.18700
1259,3.51200
1260,3.52300
1261,3.56000
1262,3.47600
1263,3.36200
1264,3.50600
1265,3.50000
1266,3.47400
1267,3.28400
1268,3.43600
1269,3.28300
1270,3.44700
1271,3.52000
1272,3.45200
1273,3.40700
1274,3.27200
1275,3.41900
1276,3.48200
1277,3.76200
1278,3.59500
1279,3.44700
1280,3.60400
1281,3.60000
1282,3.78600
1283,3.60000
1284,3.24100
1285,3.46700
1286,3.51400
1287,3.53500
1288,3.40800
1289,3.37000
1290,3.54500
1291,3.63400
1292,3.68900
1293,3.37800
1294,3.34900
1295,3.39100
1296,3.56800
1297,3.48200
1298,3.28700
1299,3.55100
1300,3.52500
1301,3.49000
1302,3.62500
1303,3.30200
1304,3.59000
1305,3.58800
1306,3.53500
1307,3.57500
1308,3.59200
1309,3.39300
1310,3.59400
1311,3.58900
1312,3.68300
1313,3.61000
1314,3.63400
1315,3.63700
1316,3.63600
1317,3.68100
1318,3.38800
1319,3.71700
1320,3.64400
1321,3.73200
1322,3.73500
1323,3.66600
1324,3.65600
1325,3.64500
1326,3.66000
1327,3.64200
1328,3.67100
1329,3.66000
1330,3.76200
1331,3.75600
1332,3.89000
1333,3.73000
1334,3.77200
1335,3.83100
1336,3.71100
1337,3.81100
1338,3.78300
1339,3.85200
1340,3.41300
1341,3.68200
1342,3.80000
1343,3.70300
1344,3.63800
1345,3.86600
1346,3.67800
1347,3.83500
1348,3.71800
1349,3.83800
1350,3.69400
1351,3.87600
1352,3.75900
1353,3.74500
1354,3.43700
1355,3.72700
1356,3.72100
1357,3.43500
1358,3.85700
1359,3.64200
1360,3.74500
1361,3.74800
1362,3.52000
1363,3.45900
1364,3.81500
1365,3.79700
1366,3.90600
1367,3.54100
1368,3.67300
1369,3.80300
1370,3.87800
1371,3.86000
1372,3.73300
1373,3.87100
1374,3.83100
1375,3.97300
1376,3.93500
1377,3.83500
1378,3.85000
1379,3.83500
1380,4.00500
1381,3.80200
1382,3.84700
1383,3.64500
1384,3.91000
1385,3.88000
1386,3.86300
1387,3.98100
1388,3.97700
1389,3.94000
1390,3.91100
1391,3.99200
1392,3.86000
1393,3.85500
1394,3.98300
1395,3.56000
1396,3.69000
1397,3.89000
1398,3.61600
1399,3.96400
1400,3.54500
1401,3.59000
1402,3.74000
1403,3.65900
1404,3.64800
1405,3.97200
1406,3.65400
1407,3.76100
1408,3.66300
1409,3.86900
1410,3.68500
1411,3.95500
1412,4.17200
1413,4.02400
1414,4.09300
1415,3.96300
1416,3.96500
1417,4.09100
1418,3.90700
1419,3.97300
1420,3.71500
1421,4.05300
1422,3.87000
1423,3.92200
1424,4.04600
1425,3.99400
1426,4.07900
1427,3.90800
1428,3.96400
1429,4.07100
1430,3.98800
1431,4.02600
1432,4.17300
1433,4.05500
1434,4.24100
1435,4.06300
1436,3.80300
1437,4.02200
1438,4.12900
1439,4.14300
1440,3.97300
1441,4.15200
1442,4.12200
1443,3.86300
1444,4.07800
1445,4.13600
1446,4.16400
1447,4.25600
1448,3.99000
1449,4.23700
1450,4.21300
1451,3.87600
1452,4.14100
1453,4.06800
1454,4.01200
1455,4.11300
1456,4.12200
1457,4.19400
1458,4.10900
1459,3.79300
1460,4.18600
1461,4.15200
1462,4.19200
1463,3.82500
1464,4.29000
1465,4.03500
1466,4.11100
1467,4.10900
1468,4.33300
1469,3.98800
1470,4.18200
1471,4.18300
1472,4.28400
1473,4.12800
1474,4.09000
1475,4.14800
1476,4.39500
1477,4.11100
1478,3.82500
1479,4.24500
1480,4.25400
1481,4.29100
1482,4.06700
1483,4.25600
1484,4.13800
1485,4.18500
1486,4.24000
1487,4.19200
1488,4.19500
1489,4.20600
1490,4.20300
1491,4.15500
1492,4.15100
1493,4.19600
1494,4.15200
1495,4.31000
1496,4.22400
1497,4.27200
1498,4.13300
1499,4.21500
1500,4.21200
1501,4.15600
1502,4.22800
1503,4.34000
1504,4.46600
1505,3.91500
1506,4.23200
1507,4.28700
1508,4.27600
1509,4.26100
1510,4.16000
1511,4.30300
1512,4.27600
1513,4.17700
1514,4.20100
1515,4.28100
1516,4.27300
1517,4.28500
1518,4.28400
1519,4.10400
1520,4.28200
1521,4.20900
1522,4.33000
1523,4.37700
1524,4.30700
1525,4.36300
1526,4.23700
1527,4.40800
1528,4.22900
1529,3.96000
1530,4.29300
1531,4.28200
1532,4.40400
1533,4.25300
1534,4.59800
1535,4.28600
1536,4.52900
1537,4.17900
1538,4.37800
1539,4.04700
1540,4.42600
1541,4.39600
1542,4.05500
1543,4.35600
1544,4.43500
1545,4.26400
1546,4.34100
1547,4.44300
1548,4.32200
1549,4.38300
1550,4.25300
1551,4.43200
1552,4.52900
1553,4.48400
1554,4.35500
1555,4.28300
1556,4.55900
1557,4.35200
1558,4.32400
1559,4.61400
1560,4.39800
1561,4.31500
1562,4.05500
1563,4.50800
1564,4.55900
1565,4.29200
1566,4.45400
1567,4.38800
1568,4.31500
1569,4.42400
1570,4.38000
1571,4.46900
1572,4.39300
1573,4.46100
1574,4.43200
1575,4.31000
1576,4.41400
1577,4.51800
1578,4.44300
1579,4.13400
1580,4.58000
1581,4.60900
1582,4.32900
1583,4.52000
1584,4.59700
1585,4.30300
1586,4.50800
1587,4.64100
1588,4.43800
1589,4.31200
1590,4.50400
1591,4.36000
1592,4.49900
1593,4.40200
1594,4.46100
1595,4.29200
1596,4.46600
1597,4.57000
1598,4.48100
1599,4.62200
1600,4.34300
1601,4.59300
1602,4.53400
1603,4.60200
1604,4.40100
1605,4.42600
1606,4.46700
1607,4.49300
1608,4.56200
1609,4.39000
1610,4.46400
1611,4.47200
1612,4.42800
1613,4.42200
1614,4.56500
1615,4.42400
1616,4.60100
1617,4.40900
1618,4.50000
1619,4.44200
1620,4.68100
1621,4.53300
1622,4.41700
1623,4.56700
1624,4.60600
1625,4.72400
1626,4.63500
1627,4.68000
1628,4.71000
1629,4.62600
1630,4.57600
1631,4.68800
1632,4.58400
1633,4.68200
1634,4.76800
1635,4.58100
1636,4.50200
1637,4.57400
1638,4.51200
1639,4.41500
1640,4.50600
1641,4.59400
1642,4.55400
1643,4.47600
1644,4.59400
1645,4.48700
1646,4.59500
1647,4.63000
1648,4.65800
1649,4.58200
1650,4.58100
1651,4.62900
1652,4.57300
1653,4.62900
1654,4.70800
1655,4.58000
1656,4.73300
1657,4.74700
1658,4.72800
1659,4.67600
1660,4.71100
1661,4.73200
1662,4.57200
1663,4.72900
1664,4.62900
1665,4.68300
1666,4.57700
1667,4.60500
1668,4.61800
1669,4.55700
1670,4.62100
1671,4.59000
1672,4.60400
1673,4.66200
1674,4.69600
1675,4.62000
1676,4.63600
1677,4.78700
1678,4.97300
1679,4.65200
1680,4.71000
1681,4.72400
1682,4.61200
1683,4.64900
1684,4.67600
1685,4.85800
1686,4.71800
1687,4.72100
1688,4.67200
1689,4.83700
1690,4.75700
1691,4.67400
1692,4.73000
1693,4.71100
1694,4.74400
1695,4.75100
1696,4.71100
1697,5.14000
1698,4.74600
1699,4.74900
1700,4.70000
1701,4.85100
1702,5.23300
1703,4.72400
1704,4.79900
1705,4.83400
1706,4.77600
1707,4.74400
1708,4.82200
1709,4.84700
1710,5.09900
1711,4.78600
1712,4.95000
1713,4.93300
1714,4.78500
1715,4.75200
1716,4.99300
1717,4.80000
1718,4.77100
1719,4.83000
1720,4.91100
1721,4.77000
1722,4.90600
1723,4.81200
1724,4.81600
1725,4.78100
1726,4.88600
1727,4.83700
1728,4.87000
1729,5.18800
1730,4.83200
1731,4.91300
1732,5.36400
1733,4.94400
1734,4.82000
1735,5.33900
1736,5.01100
1737,5.19000
1738,4.79900
1739,4.85100
1740,5.07400
1741,4.99600
1742,4.90300
1743,5.01200
1744,4.89100
1745,4.92200
1746,5.02700
1747,4.89800
1748,4.91800
1749,5.04200
1750,4.87800
1751,4.93800
1752,5.03300
1753,4.95900
1754,4.98100
1755,4.85700
1756,4.93600
1757,4.92600
1758,4.94400
1759,4.96900
1760,5.05400
1761,4.97900
1762,4.94500
1763,4.90800
1764,5.30700
1765,5.09600
1766,4.92300
1767,5.24700
1768,5.05400
1769,4.96200
1770,4.98600
1771,4.99800
1772,4.89600
1773,4.93100
1774,4.99900
1775,5.03000
1776,4.99700
1777,5.01200
1778,5.13400
1779,5.15500
1780,4.94100
1781,5.04100
1782,5.32400
1783,4.96800
1784,5.10000
1785,5.17000
1786,5.47900
1787,5.06400
1788,5.16100
1789,4.95900
1790,5.36300
1791,4.96100
1792,5.14800
1793,5.30900
1794,5.07500
1795,5.16000
1796,5.04500
1797,5.55000
1798,5.13000
1799,5.33100
1800,5.19400
1801,5.12300
1802,5.01700
1803,5.41700
1804,5.16500
1805,5.45900
1806,5.16000
1807,5.10800
1808,5.44300
1809,5.06200
1810,5.05300
1811,5.11900
1812,5.40100
1813,5.08600
1814,5.15100
1815,5.14300
1816,5.10900
1817,5.14800
1818,5.55100
1819,5.59600
1820,5.56800
1821,5.11600
1822,5.15300
1823,5.10500
1824,5.18500
1825,5.14300
1826,5.09100
1827,5.16500
1828,5.25400
1829,5.16300
1830,5.10100
1831,5.61300
1832,5.10900
1833,5.22900
1834,5.48500
1835,5.15300
1836,5.05100
1837,5.21500
1838,5.18100
1839,5.51800
1840,5.19200
1841,5.17800
1842,5.13800
1843,5.20300
1844,5.21000
1845,5.16100
1846,5.58000
1847,5.18200
1848,5.19200
1849,5.17900
1850,5.10200
1851,5.55100
1852,5.60000
1853,5.11400
1854,5.15300
1855,5.17700
1856,5.56000
1857,5.18100
1858,5.29800
1859,5.51600
1860,5.18200
1861,5.66500
1862,5.55800
1863,5.18000
1864,5.43100
1865,5.64800
1866,5.34500
1867,5.28000
1868,5.62000
1869,5.31300
1870,5.25900
1871,5.14900
1872,5.20300
1873,5.41700
1874,5.54100
1875,5.09300
1876,5.39600
1877,5.20400
1878,5.25300
1879,5.28100
1880,5.28100
