N,time[ms]
360,0.98800
361,0.99200
362,0.99300
363,0.99300
364,1.01600
365,1.07100
366,1.03700
367,0.96300
368,1.00200
369,0.99000
370,1.04300
371,1.05500
372,1.03300
373,1.01000
374,1.05200
375,1.02700
376,1.03200
377,1.03800
378,1.08800
379,1.04800
380,1.17800
381,1.11300
382,1.10000
383,1.08700
384,1.08500
385,1.09400
386,1.09700
387,1.09500
388,1.09800
389,1.14400
390,1.20500
391,1.10100
392,1.17100
393,1.13600
394,1.12400
395,1.14700
396,1.16600
397,1.15700
398,1.17300
399,1.15400
400,1.15200
401,1.20600
402,1.17700
403,1.20200
404,1.20400
405,1.18800
406,1.21100
407,1.22400
408,1.25000
409,1.29500
410,1.35900
411,1.28600
412,1.25500
413,1.28500
414,1.25900
415,1.27400
416,1.32100
417,1.28500
418,1.27400
419,1.32200
420,1.36500
421,1.33800
422,1.33000
423,1.34300
424,1.33200
425,1.32700
426,1.31500
427,1.32000
428,1.40300
429,1.34500
430,1.33900
431,1.40700
432,1.47600
433,1.41200
434,1.43400
435,1.40700
436,1.36700
437,1.37600
438,1.40400
439,1.39700
440,1.44500
441,1.49300
442,1.52200
443,1.48000
444,1.52300
445,1.41300
446,1.47000
447,1.42300
448,1.46900
449,1.54700
450,1.48900
451,1.52300
452,1.57700
453,1.50100
454,1.52100
455,1.56700
456,1.57900
457,1.56500
458,1.55300
459,1.57600
460,1.52900
461,1.58100
462,1.71000
463,1.54000
464,1.57900
465,1.59100
466,1.69300
467,1.61400
468,1.67000
469,1.58900
470,1.62000
471,1.63700
472,1.73200
473,1.71400
474,1.61000
475,1.66800
476,1.66400
477,1.66900
478,1.65000
479,1.70600
480,1.72300
481,1.69400
482,1.77300
483,1.74000
484,1.73400
485,1.78700
486,1.70000
487,1.71600
488,1.75900
489,1.75400
490,1.78000
491,1.77500
492,1.80800
493,1.74400
494,1.92900
495,1.81200
496,1.77400
497,1.81600
498,1.86200
499,1.82600
500,1.84600
501,1.79100
502,1.92600
503,1.86100
504,1.89800
505,1.88100
506,1.89700
507,1.89300
508,1.95300
509,1.95700
510,1.89600
511,2.01400
512,1.87500
513,1.89600
514,1.91400
515,1.97600
516,1.93000
517,1.99000
518,2.03000
519,2.05900
520,2.00700
521,1.97900
522,1.95400
523,2.04800
524,2.02700
525,2.12700
526,2.03600
527,2.02900
528,2.05400
529,2.06200
530,2.10300
531,2.15500
532,2.13000
533,2.11800
534,2.09500
535,2.22600
536,2.03500
537,2.07200
538,2.18000
539,2.12700
540,2.16300
541,2.12300
542,2.14500
543,2.28700
544,2.14200
545,2.15600
546,2.25200
547,2.20500
548,2.20900
549,2.29000
550,2.38400
551,2.20000
552,2.27100
553,2.29700
554,2.22200
555,2.28400
556,2.31300
557,2.36100
558,2.24100
559,2.25100
560,2.31600
561,2.34500
562,2.31500
563,2.32000
564,2.61700
565,2.32200
566,2.38500
567,2.37400
568,2.39400
569,2.33200
570,2.46300
571,2.42800
572,2.44600
573,2.47000
574,2.47400
575,2.45900
576,2.41600
577,2.41700
578,2.51800
579,2.44800
580,2.48500
581,2.56000
582,2.50000
583,2.62500
584,2.64100
585,2.45000
586,2.51900
587,2.58000
588,2.62400
589,2.60700
590,2.60100
591,2.54200
592,2.54700
593,2.65500
594,2.55300
595,2.65500
596,2.54500
597,2.67600
598,2.62700
599,2.76900
600,2.69000
601,2.76000
602,2.69800
603,2.72300
604,2.68000
605,2.69000
606,2.84400
607,2.82300
608,2.76800
609,2.81800
610,2.69900
611,2.77600
612,2.87200
613,2.68600
614,2.83600
615,2.79000
616,2.76800
617,2.97100
618,2.78300
619,2.77800
620,2.86100
621,2.86300
622,2.87200
623,2.91900
624,2.85100
625,2.89700
626,2.97700
627,2.84000
628,2.94400
629,3.04300
630,2.89600
631,2.93200
632,2.94000
633,2.90900
634,3.00900
635,2.89100
636,2.91000
637,2.99200
638,2.97500
639,2.94300
640,2.95200
641,2.96000
642,2.99200
643,3.01800
644,3.07500
645,3.05100
646,3.10800
647,3.05100
648,3.05000
649,3.03000
650,3.05000
651,3.06800
652,3.09900
653,3.08700
654,3.15600
655,3.10700
656,3.08600
657,3.13800
658,3.15700
659,3.12200
660,3.20300
661,3.14900
662,3.16900
663,3.20800
664,3.17300
665,3.17000
666,3.28700
667,3.22900
668,3.26600
669,3.25100
670,3.23000
671,3.25600
672,3.27000
673,3.29800
674,3.27100
675,3.36500
676,3.29400
677,3.33200
678,3.36700
679,3.30500
680,3.32800
681,3.43800
682,3.40700
683,3.51600
684,3.40700
685,3.46700
686,3.40700
687,3.45900
688,3.46100
689,3.43900
690,3.49100
691,3.47700
692,3.47600
693,3.50800
694,3.56000
695,3.79300
696,3.57700
697,3.67500
698,3.66100
699,3.67200
700,3.71100
701,3.60100
702,3.68500
703,3.59200
704,3.53500
705,3.79800
706,3.68800
707,3.60600
708,3.65100
709,3.75600
710,3.85600
711,3.85400
712,3.79700
713,3.82700
714,3.86400
715,3.78200
716,3.82700
717,3.74600
718,3.88400
719,3.78000
720,3.89800
721,3.80500
722,3.81800
723,4.02200
724,4.00100
725,3.71300
726,3.71000
727,4.00700
728,3.90000
729,3.84900
730,3.74000
731,3.96300
732,3.88600
733,3.89200
734,4.05400
735,3.89500
736,4.19000
737,3.99300
738,4.05600
739,3.89300
740,4.09400
741,4.23900
742,4.00500
743,4.08100
744,4.08700
745,4.21300
746,4.10600
747,4.28400
748,4.21200
749,4.25700
750,4.10600
751,4.11300
752,4.28000
753,4.25600
754,4.13900
755,4.19600
756,4.17000
757,4.34300
758,4.10600
759,4.23600
760,4.31500
761,4.24000
762,4.49700
763,4.40200
764,4.27200
765,4.13400
766,4.10300
767,4.34400
768,4.34900
769,4.39000
770,4.33400
771,4.45500
772,4.40200
773,4.42300
774,4.48600
775,4.44500
776,4.42500
777,4.31400
778,4.66000
779,4.63600
780,4.51000
781,4.27200
782,4.56700
783,4.46600
784,4.48400
785,4.56500
786,4.65400
787,4.52500
788,4.38100
789,4.70800
790,4.60300
791,4.51300
792,4.69400
793,4.72300
794,4.51900
795,4.44600
796,4.73800
797,4.70500
798,4.63800
799,4.73400
800,4.70800
801,4.60100
802,4.54000
803,4.95900
804,4.65900
805,4.55800
806,4.62600
807,4.84800
808,4.70400
809,4.76700
810,5.00100
811,4.74200
812,4.86900
813,5.01700
814,4.99600
815,4.83200
816,4.84500
817,4.87800
818,4.89400
819,4.75000
820,5.21200
821,4.80600
822,4.92300
823,5.07100
824,4.94500
825,4.88600
826,5.23500
827,5.04600
828,5.00400
829,5.01300
830,5.08900
831,4.97800
832,5.21900
833,5.19300
834,5.03200
835,5.23200
836,5.16600
837,5.23500
838,5.14700
839,5.15000
840,5.20600
841,5.56500
842,5.15400
843,5.23400
844,5.16700
845,5.19600
846,5.32900
847,5.23000
848,5.23500
849,5.31500
850,5.37600
851,5.26900
852,5.57800
853,5.23600
854,5.38500
855,5.45500
856,5.23200
857,5.25800
858,5.58700
859,5.46000
860,5.24300
861,5.70600
862,5.41800
863,5.44800
864,5.62100
865,5.33700
866,5.29200
867,5.68700
868,5.54200
869,5.58700
870,5.76800
871,5.53600
872,5.44800
873,5.63500
874,5.59200
875,5.52400
876,5.65900
877,5.52800
878,5.58400
879,5.98100
880,5.66500
881,5.69100
882,5.81100
883,5.62300
884,6.01700
885,5.67900
886,5.99600
887,5.99200
888,5.61500
889,5.98400
890,5.92400
891,5.74900
892,5.93900
893,5.83000
894,6.01500
895,5.86800
896,5.87700
897,6.01900
898,5.94700
899,6.04700
900,5.87400
901,6.05500
902,6.08600
903,6.07900
904,6.21000
905,5.99300
906,6.24000
907,6.11300
908,5.97200
909,6.25300
910,6.11200
911,5.94300
912,6.18100
913,5.88400
914,5.95900
915,6.20100
916,6.01900
917,6.52400
918,6.21200
919,6.06500
920,6.48400
921,6.04900
922,6.24900
923,6.46400
924,6.32500
925,6.31500
926,6.42400
927,6.24500
928,6.43300
929,6.20200
930,6.42600
931,6.44700
932,6.33500
933,6.56200
934,6.50100
935,6.64100
936,6.36000
937,6.22000
938,6.57600
939,6.38700
940,6.41700
941,6.76500
942,6.39300
943,6.62900
944,6.45100
945,6.73100
946,6.65300
947,6.38000
948,6.84600
949,6.67200
950,6.48800
951,6.71300
952,6.65100
953,6.78400
954,6.45400
955,6.78500
956,6.71900
957,6.67400
958,6.76500
959,6.65600
960,6.91100
961,6.54600
962,6.72300
963,6.73400
964,6.83600
965,7.01900
966,6.87300
967,6.84400
968,6.85500
969,6.76500
970,7.01400
971,6.67800
972,7.16200
973,6.88300
974,7.14000
975,7.04600
976,6.93900
977,7.03900
978,7.14700
979,6.99700
980,7.41300
981,6.95800
982,7.28400
983,6.98700
984,7.14600
985,7.21500
986,7.23100
987,6.98900
988,7.13900
989,7.19800
990,7.03000
991,7.21300
992,7.34600
993,7.31300
994,6.97600
995,7.37200
996,7.08700
997,7.34500
998,7.12200
999,7.30400
