N,time[ms]
491,0.00900
492,0.00900
493,0.00900
494,0.00900
495,0.00800
496,0.00900
497,0.00900
498,0.00800
499,0.00900
500,0.00900
501,0.00900
502,0.00900
503,0.00900
504,0.00900
505,0.01000
506,0.00900
507,0.00900
508,0.00900
509,0.00900
510,0.00900
511,0.00800
512,0.01000
513,0.00900
514,0.00900
515,0.00900
516,0.00900
517,0.00900
518,0.01000
519,0.00900
520,0.01000
521,0.00900
522,0.00900
523,0.00900
524,0.01100
525,0.01000
526,0.00900
527,0.01000
528,0.01000
529,0.01000
530,0.00900
531,0.01000
532,0.01000
533,0.01000
534,0.01000
535,0.00900
536,0.01000
537,0.01000
538,0.01100
539,0.01000
540,0.00900
541,0.01000
542,0.01000
543,0.00900
544,0.01000
545,0.00800
546,0.00900
547,0.00800
548,0.00800
549,0.00800
550,0.00800
551,0.00800
552,0.00800
553,0.00800
554,0.00800
555,0.00800
556,0.00800
557,0.00800
558,0.00800
559,0.00800
560,0.00800
561,0.00800
562,0.00800
563,0.00800
564,0.00700
565,0.00800
566,0.00800
567,0.00900
568,0.00700
569,0.00800
570,0.00800
571,0.00800
572,0.00800
573,0.00800
574,0.00900
575,0.00800
576,0.00800
577,0.00800
578,0.00800
579,0.00800
580,0.00800
581,0.00800
582,0.00800
583,0.00900
584,0.00900
585,0.00800
586,0.00800
587,0.00800
588,0.00800
589,0.00800
590,0.00800
591,0.00800
592,0.00900
593,0.00800
594,0.00800
595,0.00800
596,0.00800
597,0.00800
598,0.00900
599,0.00800
600,0.00900
601,0.00800
602,0.00800
603,0.00800
604,0.00800
605,0.00800
606,0.00800
607,0.00900
608,0.01700
609,0.00800
610,0.00800
611,0.00700
612,0.00800
613,0.00800
614,0.00800
615,0.00800
616,0.00800
617,0.00900
618,0.00800
619,0.00800
620,0.00800
621,0.00800
622,0.00800
623,0.00900
624,0.00900
625,0.00800
626,0.00900
627,0.00900
628,0.00800
629,0.00900
630,0.00900
631,0.00800
632,0.00900
633,0.00800
634,0.00800
635,0.00900
636,0.00900
637,0.00900
638,0.00900
639,0.00800
640,0.00800
641,0.00800
642,0.00900
643,0.00800
644,0.00900
645,0.00800
646,0.00800
647,0.00900
648,0.00900
649,0.00800
650,0.00800
651,0.00800
652,0.00800
653,0.00800
654,0.00800
655,0.00800
656,0.00800
657,0.00900
658,0.01600
659,0.00900
660,0.00900
661,0.00800
662,0.00900
663,0.00900
664,0.00900
665,0.00900
666,0.00800
667,0.00900
668,0.00900
669,0.00800
670,0.00800
671,0.00900
672,0.00900
673,0.00900
674,0.00900
675,0.00800
676,0.00900
677,0.00900
678,0.01000
679,0.00900
680,0.00900
681,0.00900
682,0.00900
683,0.01000
684,0.00900
685,0.00800
686,0.00900
687,0.00900
688,0.00900
689,0.00900
690,0.00900
691,0.01000
692,0.01000
693,0.01000
694,0.00900
695,0.00900
696,0.00900
697,0.00900
698,0.00900
699,0.00900
700,0.00900
701,0.00900
702,0.01000
703,0.00900
704,0.00900
705,0.00900
706,0.01000
707,0.00900
708,0.01000
709,0.01000
710,0.00900
711,0.00900
712,0.00900
713,0.01000
714,0.00900
715,0.00900
716,0.01000
717,0.01000
718,0.00900
719,0.01000
720,0.01000
721,0.00900
722,0.01000
723,0.00900
724,0.01000
725,0.00900
726,0.01000
727,0.00900
728,0.00900
729,0.01000
730,0.01000
731,0.00900
732,0.00900
733,0.00900
734,0.01000
735,0.01000
736,0.00900
737,0.01000
738,0.01000
739,0.01000
740,0.00900
741,0.01000
742,0.01000
743,0.00900
744,0.00900
745,0.01000
746,0.01000
747,0.01000
748,0.01000
749,0.00900
750,0.01100
751,0.01000
752,0.01000
753,0.01000
754,0.01000
755,0.01100
756,0.00900
757,0.01000
758,0.01000
759,0.01100
760,0.01000
761,0.01100
762,0.01000
763,0.01000
764,0.01000
765,0.01000
766,0.01900
767,0.02100
768,0.01000
769,0.02000
770,0.01000
771,0.01000
772,0.01900
773,0.01000
774,0.01000
775,0.01000
776,0.00900
777,0.01000
778,0.01000
779,0.01000
780,0.01000
781,0.01000
782,0.01100
783,0.01000
784,0.01000
785,0.01100
786,0.01000
787,0.01000
788,0.01100
789,0.01000
790,0.01000
791,0.01100
792,0.01000
793,0.01100
794,0.01100
795,0.01100
796,0.01000
797,0.01100
798,0.01000
799,0.01000
800,0.01000
801,0.01000
802,0.01000
803,0.01000
804,0.01100
805,0.01000
806,0.01100
807,0.01000
808,0.01000
809,0.01000
810,0.01100
811,0.01100
812,0.01100
813,0.01100
814,0.01100
815,0.01000
816,0.01000
817,0.01100
818,0.01100
819,0.01100
820,0.01000
821,0.01100
822,0.01100
823,0.01100
824,0.01000
825,0.01100
826,0.01100
827,0.01100
828,0.01100
829,0.01100
830,0.01000
831,0.01200
832,0.01100
833,0.01100
834,0.01100
835,0.01100
836,0.01000
837,0.01100
838,0.01100
839,0.01000
840,0.01200
841,0.01600
842,0.01100
843,0.01100
844,0.01100
845,0.01100
846,0.01100
847,0.01200
848,0.01100
849,0.01100
850,0.01100
851,0.01100
852,0.01200
853,0.01100
854,0.01100
855,0.01100
856,0.01200
857,0.01200
858,0.01100
859,0.01100
860,0.01100
861,0.01200
862,0.01100
863,0.01200
864,0.01100
865,0.01100
866,0.01000
867,0.01200
868,0.01100
869,0.01100
870,0.01100
871,0.01100
872,0.01100
873,0.01100
874,0.01200
875,0.01100
876,0.01100
877,0.01200
878,0.01200
879,0.01100
880,0.01100
881,0.01200
882,0.01100
883,0.01200
884,0.01100
885,0.01200
886,0.01200
887,0.01200
888,0.01200
889,0.01100
890,0.01200
891,0.01200
892,0.01200
893,0.01200
894,0.01100
895,0.01200
896,0.01200
897,0.01100
898,0.01100
899,0.01100
900,0.01200
901,0.01200
902,0.01100
903,0.01200
904,0.01100
905,0.01200
906,0.01100
907,0.01200
908,0.01200
909,0.01100
910,0.01200
911,0.01100
912,0.01200
913,0.01200
914,0.01200
915,0.01100
916,0.01100
917,0.01200
918,0.01300
919,0.01200
920,0.01100
921,0.01200
922,0.01200
923,0.01200
924,0.01200
925,0.01200
926,0.01200
927,0.01200
928,0.01200
929,0.01200
930,0.01200
931,0.01200
932,0.01200
933,0.01300
934,0.01200
935,0.01200
936,0.01200
937,0.01200
938,0.01200
939,0.01200
940,0.01100
941,0.01200
942,0.01300
943,0.01200
944,0.01200
945,0.01200
946,0.01200
947,0.01200
948,0.01300
949,0.01200
950,0.02000
951,0.01300
952,0.01300
953,0.01200
954,0.01200
955,0.01200
956,0.01100
957,0.01200
958,0.01300
959,0.01200
960,0.01200
961,0.01200
962,0.01200
963,0.01300
964,0.01200
965,0.01200
966,0.01200
967,0.01200
968,0.01300
969,0.01300
970,0.01300
971,0.01200
972,0.01200
973,0.01300
974,0.01300
975,0.01200
976,0.01300
977,0.01300
978,0.01200
979,0.01300
980,0.01200
981,0.01200
982,0.01300
983,0.01200
984,0.01200
985,0.01300
986,0.01200
987,0.01300
988,0.01300
989,0.01200
990,0.01200
991,0.01200
992,0.01200
993,0.01200
994,0.01300
995,0.01300
996,0.01200
997,0.01300
998,0.01200
999,0.01200
1000,0.02400
1001,0.01300
1002,0.02900
1003,0.01300
1004,0.02400
1005,0.01300
1006,0.02800
1007,0.02800
1008,0.01300
1009,0.01300
1010,0.01200
1011,0.01400
1012,0.01300
1013,0.01300
1014,0.01300
1015,0.01200
1016,0.01300
1017,0.01400
1018,0.01300
1019,0.01300
1020,0.01300
1021,0.01200
1022,0.01300
1023,0.01300
1024,0.01300
1025,0.01300
1026,0.01300
1027,0.01300
1028,0.01300
1029,0.01300
1030,0.01300
1031,0.01300
1032,0.01400
1033,0.01300
1034,0.01300
1035,0.01300
1036,0.01400
1037,0.01300
1038,0.01300
1039,0.01400
1040,0.01300
1041,0.01400
1042,0.01300
1043,0.01300
1044,0.01300
1045,0.01300
1046,0.01400
1047,0.01300
1048,0.01400
1049,0.02500
1050,0.01300
1051,0.01300
1052,0.01300
1053,0.01300
1054,0.01300
1055,0.01300
1056,0.01300
1057,0.01300
1058,0.01300
1059,0.01300
1060,0.01300
1061,0.01400
1062,0.01400
1063,0.01400
1064,0.01400
1065,0.01400
1066,0.01400
1067,0.01400
1068,0.01300
1069,0.01300
1070,0.01400
1071,0.01400
1072,0.01300
1073,0.01300
1074,0.01400
1075,0.01400
1076,0.01400
1077,0.01500
1078,0.01300
1079,0.01500
1080,0.01400
1081,0.01400
1082,0.01400
1083,0.01400
1084,0.01400
1085,0.01400
1086,0.01300
1087,0.01300
1088,0.01400
1089,0.01400
1090,0.01400
1091,0.01300
1092,0.01400
1093,0.01300
1094,0.01400
1095,0.01400
1096,0.01400
1097,0.01300
1098,0.01400
1099,0.01400
1100,0.01400
1101,0.01400
1102,0.01400
1103,0.01500
1104,0.01400
1105,0.01400
1106,0.01400
1107,0.01400
1108,0.01400
1109,0.01400
1110,0.01400
1111,0.01400
1112,0.01400
1113,0.01400
1114,0.01400
1115,0.01500
1116,0.01400
1117,0.01400
1118,0.01400
1119,0.01400
1120,0.01400
1121,0.01400
1122,0.01400
1123,0.01400
1124,0.01500
1125,0.01500
1126,0.01400
1127,0.01500
1128,0.01400
1129,0.01400
1130,0.01400
1131,0.01400
1132,0.01400
1133,0.02500
1134,0.01500
1135,0.01500
1136,0.01400
1137,0.01400
1138,0.01400
1139,0.01500
1140,0.01400
1141,0.01400
1142,0.01400
1143,0.01500
1144,0.01400
1145,0.01500
1146,0.01400
1147,0.01500
1148,0.01400
1149,0.01500
1150,0.01400
1151,0.01400
1152,0.01500
1153,0.01400
1154,0.01500
1155,0.01500
1156,0.01400
1157,0.01400
1158,0.01400
1159,0.01400
1160,0.01400
1161,0.01500
1162,0.01500
1163,0.01500
1164,0.01500
1165,0.01500
1166,0.01500
1167,0.01400
1168,0.01500
1169,0.01500
1170,0.01500
1171,0.01400
1172,0.01500
1173,0.01400
1174,0.01400
1175,0.01500
1176,0.01400
1177,0.01500
1178,0.01500
1179,0.01400
1180,0.01500
1181,0.01500
1182,0.01500
1183,0.01600
1184,0.01500
1185,0.01600
1186,0.01500
1187,0.01500
1188,0.01600
1189,0.01500
1190,0.01500
1191,0.01500
1192,0.01500
1193,0.01500
1194,0.01400
1195,0.01600
1196,0.01600
1197,0.01500
1198,0.01500
1199,0.01500
1200,0.01500
1201,0.01500
1202,0.01500
1203,0.01500
1204,0.01500
1205,0.01500
1206,0.01500
1207,0.01700
1208,0.01600
1209,0.01600
1210,0.01600
1211,0.01600
1212,0.01600
1213,0.01600
1214,0.01600
1215,0.01600
1216,0.01600
1217,0.01600
1218,0.01600
1219,0.01600
1220,0.01600
1221,0.01700
1222,0.01600
1223,0.01600
1224,0.01600
1225,0.01600
1226,0.01600
1227,0.01600
1228,0.01600
1229,0.01600
1230,0.01700
1231,0.01800
1232,0.01600
1233,0.01600
1234,0.01700
1235,0.01600
1236,0.01700
1237,0.01600
1238,0.01700
1239,0.01600
1240,0.01600
1241,0.01600
1242,0.01600
1243,0.02700
1244,0.01600
1245,0.01600
1246,0.01500
1247,0.01600
1248,0.01500
1249,0.01600
1250,0.01600
1251,0.01700
1252,0.01500
1253,0.01500
1254,0.01500
1255,0.01700
1256,0.01500
1257,0.01500
1258,0.01600
1259,0.01500
1260,0.01600
1261,0.01600
1262,0.01700
1263,0.01600
1264,0.01600
1265,0.01600
1266,0.01600
1267,0.01600
1268,0.01600
1269,0.01600
1270,0.01600
1271,0.01600
1272,0.01600
1273,0.01700
1274,0.01700
1275,0.01600
1276,0.01700
1277,0.01600
1278,0.09900
1279,0.01700
1280,0.01500
1281,0.01600
1282,0.01600
1283,0.01600
1284,0.01700
1285,0.01600
1286,0.01700
1287,0.01700
1288,0.01700
1289,0.01600
1290,0.01600
1291,0.01600
1292,0.01700
1293,0.01700
1294,0.01600
1295,0.01600
1296,0.01600
1297,0.01600
1298,0.01700
1299,0.01700
1300,0.01600
1301,0.01600
1302,0.01600
1303,0.01600
1304,0.01600
1305,0.01600
1306,0.01600
1307,0.01700
1308,0.01600
1309,0.01600
1310,0.01600
1311,0.01600
1312,0.01600
1313,0.01600
1314,0.01700
1315,0.01700
1316,0.01600
1317,0.01600
1318,0.01700
1319,0.01700
1320,0.01600
1321,0.01700
1322,0.01700
1323,0.01600
1324,0.01700
1325,0.01700
1326,0.01700
1327,0.01700
1328,0.01600
1329,0.01600
1330,0.01700
1331,0.01600
1332,0.01700
1333,0.01600
1334,0.01700
1335,0.01600
1336,0.01700
1337,0.01600
1338,0.01700
1339,0.01700
1340,0.01700
1341,0.01700
1342,0.01700
1343,0.01700
1344,0.01700
1345,0.01700
1346,0.01700
1347,0.01600
1348,0.01700
1349,0.01700
1350,0.01700
1351,0.01700
1352,0.01700
1353,0.01700
1354,0.01700
1355,0.01600
1356,0.01700
1357,0.01700
1358,0.01600
1359,0.01700
1360,0.01700
1361,0.01700
1362,0.01700
1363,0.01700
1364,0.01700
1365,0.01700
1366,0.01700
1367,0.01700
1368,0.01800
1369,0.01800
1370,0.01700
1371,0.01700
1372,0.01700
1373,0.01700
1374,0.01700
1375,0.01800
1376,0.01700
1377,0.01700
1378,0.01700
1379,0.01900
1380,0.01700
1381,0.01800
1382,0.01700
1383,0.01700
1384,0.01700
1385,0.01700
1386,0.01700
1387,0.01800
1388,0.01700
1389,0.01800
1390,0.01700
1391,0.01700
1392,0.01700
1393,0.01800
1394,0.01700
1395,0.01700
1396,0.01700
1397,0.01700
1398,0.01700
1399,0.01800
1400,0.01700
1401,0.01700
1402,0.01700
1403,0.01800
1404,0.01700
1405,0.01800
1406,0.01700
1407,0.01700
1408,0.01800
1409,0.01700
1410,0.01800
1411,0.01700
1412,0.01800
1413,0.01800
1414,0.01700
1415,0.01800
1416,0.01700
1417,0.02300
1418,0.01800
1419,0.01800
1420,0.01800
1421,0.01700
1422,0.01800
1423,0.01800
1424,0.01800
1425,0.01800
1426,0.01700
1427,0.02000
1428,0.01800
1429,0.01700
1430,0.01800
1431,0.01800
1432,0.01800
1433,0.01800
1434,0.01900
1435,0.01800
1436,0.01800
1437,0.01800
1438,0.01800
1439,0.01800
1440,0.01900
1441,0.01800
1442,0.01800
1443,0.01900
1444,0.01700
1445,0.01800
1446,0.01800
1447,0.01800
1448,0.01800
1449,0.01900
1450,0.01800
1451,0.01900
1452,0.01800
1453,0.01900
1454,0.01800
1455,0.01800
1456,0.01900
1457,0.01800
1458,0.01800
1459,0.01900
1460,0.01800
1461,0.01800
1462,0.01800
1463,0.01800
1464,0.01800
1465,0.01800
1466,0.01900
1467,0.01800
1468,0.01800
1469,0.01800
1470,0.01800
1471,0.01800
1472,0.01800
1473,0.01900
1474,0.01800
1475,0.01800
1476,0.01900
1477,0.01900
1478,0.01900
1479,0.01900
1480,0.01800
1481,0.01900
1482,0.01900
1483,0.01800
1484,0.01900
1485,0.01800
1486,0.01800
1487,0.01800
1488,0.01800
1489,0.01900
1490,0.01900
1491,0.01900
1492,0.01900
1493,0.01800
1494,0.01800
1495,0.01900
1496,0.01900
1497,0.01900
1498,0.01900
1499,0.01900
1500,0.01900
1501,0.01900
1502,0.01900
1503,0.01900
1504,0.01900
1505,0.01900
1506,0.01900
1507,0.01900
1508,0.01800
1509,0.01900
1510,0.01900
1511,0.01900
1512,0.01800
1513,0.01900
1514,0.01900
1515,0.01900
1516,0.01900
1517,0.01900
1518,0.01800
1519,0.01900
1520,0.01900
1521,0.01900
1522,0.01900
1523,0.01900
1524,0.01900
1525,0.01900
1526,0.01900
1527,0.01800
1528,0.01900
1529,0.01900
1530,0.01900
1531,0.02000
1532,0.01900
1533,0.01900
1534,0.01900
1535,0.01900
1536,0.01900
1537,0.01900
1538,0.01900
1539,0.01900
1540,0.01900
1541,0.01900
1542,0.01900
1543,0.01900
1544,0.03100
1545,0.02000
1546,0.02000
1547,0.01900
1548,0.01900
1549,0.01800
1550,0.01900
1551,0.01900
1552,0.01900
1553,0.02000
1554,0.02000
1555,0.01900
1556,0.02000
1557,0.01900
1558,0.01900
1559,0.02000
1560,0.01900
1561,0.01900
1562,0.01900
1563,0.01900
1564,0.01900
1565,0.01900
1566,0.01900
1567,0.02000
1568,0.02000
1569,0.02000
1570,0.02000
1571,0.01900
1572,0.02100
1573,0.01900
1574,0.01900
1575,0.01900
1576,0.02100
1577,0.01900
1578,0.02000
1579,0.01900
1580,0.01900
1581,0.01900
1582,0.01900
1583,0.02000
1584,0.02000
1585,0.01900
1586,0.01900
1587,0.01900
1588,0.02000
1589,0.01900
1590,0.02000
1591,0.02000
1592,0.02000
1593,0.01900
1594,0.02000
1595,0.02000
1596,0.01900
1597,0.01900
1598,0.02000
1599,0.02100
1600,0.02000
1601,0.02000
1602,0.02000
1603,0.02000
1604,0.01900
1605,0.02000
1606,0.02000
1607,0.02000
1608,0.01900
1609,0.02000
1610,0.01900
1611,0.02100
1612,0.02000
1613,0.02100
1614,0.02000
1615,0.02000
1616,0.02000
1617,0.02000
1618,0.02200
1619,0.02000
1620,0.02000
1621,0.02000
1622,0.02000
1623,0.02000
1624,0.02000
1625,0.02000
1626,0.02000
1627,0.02100
1628,0.02100
1629,0.02000
1630,0.02000
1631,0.02100
1632,0.02100
1633,0.02000
1634,0.02100
1635,0.02000
1636,0.02000
1637,0.02000
1638,0.02100
1639,0.02100
1640,0.02000
1641,0.02100
1642,0.02100
1643,0.02100
1644,0.02000
1645,0.02000
1646,0.02000
1647,0.02100
1648,0.02000
1649,0.02000
1650,0.02100
1651,0.02100
1652,0.02100
1653,0.02100
1654,0.02100
1655,0.02100
1656,0.02000
1657,0.02000
1658,0.02100
1659,0.02000
1660,0.02100
1661,0.02100
1662,0.02000
1663,0.02000
1664,0.02000
1665,0.02100
1666,0.02100
1667,0.02100
1668,0.02000
1669,0.02000
1670,0.02000
1671,0.02100
1672,0.02100
1673,0.02000
1674,0.02100
1675,0.02000
1676,0.02100
1677,0.02100
1678,0.02000
1679,0.02100
1680,0.02100
1681,0.02000
1682,0.02000
1683,0.02100
1684,0.02100
1685,0.02100
1686,0.02100
1687,0.02000
1688,0.02000
1689,0.02100
1690,0.02100
1691,0.02100
1692,0.02000
1693,0.02100
1694,0.02100
1695,0.02100
1696,0.02000
1697,0.02100
1698,0.02000
1699,0.02100
1700,0.02200
1701,0.02100
1702,0.02000
1703,0.02100
1704,0.02100
1705,0.02000
1706,0.02100
1707,0.02100
1708,0.02100
1709,0.02100
1710,0.02200
1711,0.02100
1712,0.02100
1713,0.02100
1714,0.02100
1715,0.02100
1716,0.02100
1717,0.02100
1718,0.02100
1719,0.02100
1720,0.02200
1721,0.02200
1722,0.02100
1723,0.02100
1724,0.02200
1725,0.02100
1726,0.02100
1727,0.02100
1728,0.02100
1729,0.02100
1730,0.02200
1731,0.02100
1732,0.02200
1733,0.02100
1734,0.02300
1735,0.02200
1736,0.02100
1737,0.02100
1738,0.02100
1739,0.02100
1740,0.02100
1741,0.02200
1742,0.02200
1743,0.02100
1744,0.02200
1745,0.02100
1746,0.02200
1747,0.02100
1748,0.02200
1749,0.02100
1750,0.02200
1751,0.02200
1752,0.02100
1753,0.02100
1754,0.02300
1755,0.02100
1756,0.02100
1757,0.02200
1758,0.02200
1759,0.02100
1760,0.02100
1761,0.02200
1762,0.02100
1763,0.02200
1764,0.02300
1765,0.02100
1766,0.02200
1767,0.02100
1768,0.02200
1769,0.02100
1770,0.02100
1771,0.02200
1772,0.02100
1773,0.02100
1774,0.02200
1775,0.02200
1776,0.02200
1777,0.02200
1778,0.02200
1779,0.02200
1780,0.02200
1781,0.02200
1782,0.02100
1783,0.02200
1784,0.02100
1785,0.02300
1786,0.02200
1787,0.02200
1788,0.02100
1789,0.02200
1790,0.02200
1791,0.02200
1792,0.02200
1793,0.02600
1794,0.02200
1795,0.02200
1796,0.02200
1797,0.02200
1798,0.02100
1799,0.02300
1800,0.02100
1801,0.02200
1802,0.02200
1803,0.02200
1804,0.02200
1805,0.02200
1806,0.02100
1807,0.02200
1808,0.02200
1809,0.02200
1810,0.02300
1811,0.02200
1812,0.02200
1813,0.02100
1814,0.02200
1815,0.02400
1816,0.02200
1817,0.02200
1818,0.02200
1819,0.02200
1820,0.02200
1821,0.02200
1822,0.02200
1823,0.02200
1824,0.02200
1825,0.02200
1826,0.02200
1827,0.02400
1828,0.02300
1829,0.02200
1830,0.02300
1831,0.02200
1832,0.02200
1833,0.03200
1834,0.02300
1835,0.02300
1836,0.02300
1837,0.02300
1838,0.02300
1839,0.02200
1840,0.03200
1841,0.02400
1842,0.02400
1843,0.02300
1844,0.02400
1845,0.02500
1846,0.02400
1847,0.02400
1848,0.02400
1849,0.02300
1850,0.02400
1851,0.02500
1852,0.02500
1853,0.02400
1854,0.02400
1855,0.02400
1856,0.02400
1857,0.02400
1858,0.02400
1859,0.02400
1860,0.02500
1861,0.02400
1862,0.02400
1863,0.02400
1864,0.02500
1865,0.02500
1866,0.02500
1867,0.02400
1868,0.02500
1869,0.02500
1870,0.02200
1871,0.02200
1872,0.02400
1873,0.02300
1874,0.02300
1875,0.02400
1876,0.02300
1877,0.02300
1878,0.02300
1879,0.02300
1880,0.02200
1881,0.02300
1882,0.02300
1883,0.02400
1884,0.02300
1885,0.02300
1886,0.02400
1887,0.02400
1888,0.02300
1889,0.02400
1890,0.02300
1891,0.02300
1892,0.02400
1893,0.02300
1894,0.02400
1895,0.02200
1896,0.02400
1897,0.02300
1898,0.02300
1899,0.02400
1900,0.02300
1901,0.02400
1902,0.02300
1903,0.02300
1904,0.02300
1905,0.02300
1906,0.02300
1907,0.02300
1908,0.02400
1909,0.03300
1910,0.02400
1911,0.02300
1912,0.02400
1913,0.02400
1914,0.02400
1915,0.02400
1916,0.02300
1917,0.02400
1918,0.02300
1919,0.02400
1920,0.02300
1921,0.02300
1922,0.02300
1923,0.02300
1924,0.02300
1925,0.02400
1926,0.02300
1927,0.02400
1928,0.02400
1929,0.02400
1930,0.02500
1931,0.02400
1932,0.02300
1933,0.02500
1934,0.02300
1935,0.02400
1936,0.02400
1937,0.02300
1938,0.02300
1939,0.02500
1940,0.02400
1941,0.02400
1942,0.02300
1943,0.02300
1944,0.02300
1945,0.02400
1946,0.02400
1947,0.02300
1948,0.02400
1949,0.02400
1950,0.02400
1951,0.02400
1952,0.02300
1953,0.02400
1954,0.02400
1955,0.02400
1956,0.02300
1957,0.02400
1958,0.02400
1959,0.02400
