N,time[ms]
304,0.62700
305,0.62100
306,0.63300
307,0.65900
308,0.64700
309,0.65500
310,0.65400
311,0.64300
312,0.66400
313,0.65900
314,0.71300
315,0.70100
316,0.68200
317,0.69800
318,0.67800
319,0.74600
320,0.68100
321,0.69900
322,0.67800
323,0.69700
324,0.72100
325,0.71900
326,0.77500
327,0.73700
328,0.71900
329,0.73400
330,0.75100
331,0.75700
332,0.77000
333,0.74300
334,0.73400
335,0.81600
336,0.78000
337,0.77700
338,0.79600
339,0.79400
340,0.80300
341,0.78000
342,0.78800
343,0.79500
344,0.80900
345,0.79400
346,0.81800
347,0.81200
348,0.88800
349,0.83700
350,0.87600
351,0.84600
352,0.83900
353,0.83000
354,0.86300
355,0.86600
356,0.86600
357,0.88500
358,0.90100
359,0.89100
360,0.89600
361,0.89300
362,0.92900
363,0.93800
364,0.91400
365,0.92000
366,0.98200
367,0.90300
368,0.91500
369,0.92000
370,0.93400
371,0.98000
372,0.92100
373,0.89500
374,0.99200
375,0.96000
376,0.95300
377,1.02700
378,0.98300
379,0.96200
380,0.96900
381,0.95700
382,1.03500
383,1.04500
384,0.97400
385,1.02700
386,1.04600
387,1.12500
388,1.07800
389,1.13400
390,1.07500
391,1.04900
392,1.07300
393,1.02600
394,1.03200
395,1.03300
396,1.08800
397,1.07000
398,1.09400
399,1.08900
400,1.08000
401,1.16800
402,1.10000
403,1.16900
404,1.15400
405,1.08000
406,1.12500
407,1.14300
408,1.11200
409,1.15100
410,1.13900
411,1.24000
412,1.26600
413,1.22000
414,1.20800
415,1.15700
416,1.19300
417,1.23300
418,1.20400
419,1.21800
420,1.18800
421,1.18500
422,1.26900
423,1.19000
424,1.19400
425,1.24500
426,1.32900
427,1.25700
428,1.33500
429,1.29600
430,1.26700
431,1.26000
432,1.20000
433,1.29700
434,1.35100
435,1.31600
436,1.26300
437,1.28900
438,1.39600
439,1.35400
440,1.37400
441,1.40600
442,1.37800
443,1.34000
444,1.34900
445,1.28500
446,1.33300
447,1.37300
448,1.46700
449,1.48100
450,1.41600
451,1.32800
452,1.34400
453,1.40800
454,1.41200
455,1.51400
456,1.40100
457,1.42400
458,1.41800
459,1.42400
460,1.41800
461,1.47700
462,1.46100
463,1.48200
464,1.47200
465,1.46200
466,1.49900
467,1.43600
468,1.49600
469,1.46500
470,1.48500
471,1.47100
472,1.53200
473,1.56400
474,1.51500
475,1.50700
476,1.51200
477,1.54400
478,1.55700
479,1.58300
480,1.56000
481,1.56800
482,1.61400
483,1.57100
484,1.65400
485,1.67700
486,1.62000
487,1.59700
488,1.60400
489,1.60800
490,1.66700
491,1.61700
492,1.60600
493,1.64500
494,1.62400
495,1.64100
496,1.65200
497,1.77800
498,1.69300
499,1.66600
500,1.67000
501,1.72900
502,1.72400
503,1.74100
504,1.76900
505,1.73100
506,1.73700
507,1.77800
508,1.81600
509,1.68800
510,1.75900
511,1.75200
512,1.71700
513,1.74500
514,1.81600
515,1.79500
516,1.77400
517,1.86200
518,1.79900
519,1.80300
520,1.80200
521,1.83900
522,1.81000
523,1.83500
524,1.89400
525,1.92200
526,1.89400
527,1.92700
528,1.87600
529,1.83600
530,1.88000
531,1.88100
532,1.90300
533,1.96100
534,1.86400
535,2.01800
536,1.92300
537,2.03500
538,1.99400
539,1.94700
540,1.96700
541,1.99100
542,1.97000
543,2.00700
544,2.00100
545,2.01200
546,1.97000
547,1.97200
548,2.06300
549,2.04000
550,2.17700
551,2.06400
552,2.01400
553,2.03400
554,2.15000
555,2.08600
556,2.17500
557,2.20100
558,2.25400
559,2.17600
560,2.26600
561,2.12100
562,2.19200
563,2.14300
564,2.22100
565,2.18800
566,2.20700
567,2.26500
568,2.27100
569,2.32600
570,2.23300
571,2.18300
572,2.22300
573,2.17600
574,2.21200
575,2.20500
576,2.23200
577,2.19100
578,2.30400
579,2.27800
580,2.38100
581,2.29200
582,2.33600
583,2.30300
584,2.31200
585,2.34300
586,2.44300
587,2.40200
588,2.45100
589,2.35800
590,2.34300
591,2.43700
592,2.41500
593,2.46800
594,2.58800
595,2.43400
596,2.35600
597,2.38700
598,2.47200
599,2.39300
600,2.42900
601,2.58500
602,2.54800
603,2.50700
604,2.68100
605,2.51400
606,2.60300
607,2.59600
608,2.61000
609,2.54500
610,2.53500
611,2.46800
612,2.56700
613,2.54800
614,2.54400
615,2.56100
616,2.60900
617,2.50800
618,2.64000
619,2.52500
620,2.57500
621,2.69600
622,2.58900
623,2.53100
624,2.67400
625,2.54800
626,2.67100
627,2.67600
628,2.67000
629,2.67000
630,2.71700
631,2.73400
632,2.78600
633,2.71000
634,2.71500
635,2.82400
636,2.72500
637,2.79900
638,2.81200
639,2.75500
640,2.86300
641,2.95400
642,2.83800
643,2.90200
644,2.85300
645,2.80200
646,2.88100
647,2.87500
648,2.87000
649,2.98500
650,3.10800
651,3.14400
652,2.84300
653,2.88500
654,2.92800
655,2.95500
656,2.89200
657,2.85000
658,3.01600
659,2.92800
660,3.00400
661,3.10900
662,2.98200
663,3.15600
664,3.01700
665,3.04600
666,3.09200
667,3.12600
668,3.15000
669,3.16700
670,3.07000
671,3.07800
672,3.02700
673,3.10200
674,3.23900
675,3.15500
676,3.20400
677,3.18700
678,3.03600
679,3.30400
680,3.20700
681,3.22700
682,3.20900
683,3.13100
684,3.45100
685,3.23800
686,3.36100
687,3.27000
688,3.38400
689,3.44700
690,3.25900
691,3.24400
692,3.34200
693,3.34100
694,3.29300
695,3.40500
696,3.38500
697,3.66200
698,3.38300
699,3.33300
700,3.46400
701,3.43500
702,3.49200
703,3.43200
704,3.45500
705,3.32000
706,3.33700
707,3.41000
708,3.54900
709,3.31900
710,3.52900
711,3.44600
712,3.66100
713,3.63500
714,3.47500
715,3.47400
716,3.58100
717,3.65300
718,3.57900
719,3.58000
720,3.61500
721,3.66100
722,3.79900
723,3.50600
724,3.59000
725,3.65500
726,3.67500
727,3.82800
728,3.59800
729,3.72400
730,3.57800
731,3.88500
732,3.85600
733,3.67900
734,3.92300
735,3.75200
736,3.79700
737,3.82900
738,3.62200
739,3.75000
740,3.84600
741,3.81600
742,3.91900
743,3.69100
744,3.88600
745,3.83000
746,3.68400
747,3.72600
748,3.79200
749,3.87400
750,4.04100
751,3.73600
752,3.76500
753,3.87100
754,4.02400
755,3.93800
756,3.95900
757,3.88700
758,3.80300
759,4.15900
760,3.91700
761,3.89800
762,4.09700
763,3.93700
764,3.85600
765,3.94000
766,3.93100
767,4.02500
768,4.22300
769,4.17300
770,4.05800
771,4.22400
772,4.22200
773,4.09200
774,4.08000
775,4.08600
776,4.31300
777,4.11500
778,4.21000
779,4.37600
780,4.36400
781,4.18900
782,4.21000
783,4.26500
784,4.36000
785,4.22100
786,4.21500
787,4.23600
788,4.43000
789,4.22200
790,4.29900
791,4.19000
792,4.46300
793,4.34500
794,4.42000
795,4.26500
796,4.51100
797,4.29100
798,4.71100
799,4.61700
800,4.53200
801,4.33500
802,4.44700
803,4.55300
804,4.30100
805,4.72100
806,4.42900
807,4.54600
808,4.38500
809,4.60900
810,4.70000
811,4.77500
812,4.54600
813,4.69400
814,4.79300
815,4.63500
816,4.69200
817,4.77900
818,4.64100
819,4.74300
820,4.41700
821,4.67300
822,4.81500
823,4.75200
824,5.08800
825,4.61000
826,4.82000
827,4.60300
828,5.01500
829,4.69800
830,4.89600
831,4.80500
832,4.68700
833,4.86700
834,4.91400
835,4.99000
836,4.96500
837,4.88800
838,5.10800
839,4.89000
840,4.78700
841,5.09700
842,4.97300
843,5.02900
844,5.16100
845,5.00600
846,5.06800
847,4.83900
848,5.07900
849,5.05400
850,4.96500
851,5.09800
852,4.96700
853,5.00500
854,4.94500
855,5.06600
856,5.23600
857,5.08300
858,5.12000
859,5.09000
860,4.96100
861,5.15700
862,5.18600
863,5.06100
864,5.10600
865,5.26800
866,5.22000
867,5.30200
868,5.21100
869,5.23600
870,5.34400
871,5.30000
872,5.19500
873,5.19200
874,5.33900
875,5.36300
876,5.50400
877,5.34500
878,5.38000
879,5.45300
880,5.51600
881,5.46100
882,5.42800
883,5.48600
884,5.37000
885,5.27500
886,5.43200
887,5.49200
888,5.62400
889,5.47200
890,5.43400
891,5.68300
892,5.64000
893,5.50400
894,5.41200
895,5.60800
896,5.59600
897,5.51500
898,5.56700
899,5.67300
900,5.53900
901,5.65300
902,5.95900
903,5.44200
904,5.62900
905,5.49100
906,5.83000
907,5.74100
908,5.66300
909,5.77600
910,5.66000
911,5.84700
912,5.82500
913,5.90400
914,5.91200
915,5.83100
916,5.93200
917,5.70900
918,5.78500
919,6.51700
920,5.77600
921,5.96800
922,5.87600
923,6.01300
924,6.06900
925,5.98500
926,6.00000
927,6.00600
928,6.05200
929,6.00200
930,6.19100
931,6.24600
932,6.19600
933,5.93300
934,6.18900
935,6.04100
936,6.12600
937,6.27300
938,6.23100
939,6.37800
940,6.32900
941,6.15600
942,6.32000
943,6.27900
944,6.19500
945,5.95000
946,6.14600
947,6.08000
948,6.09400
949,6.30000
950,6.13700
951,6.17700
952,6.31100
953,6.11100
954,6.25800
955,6.14600
956,6.17500
957,6.29100
958,6.14300
959,6.28100
960,6.54100
961,6.21000
962,6.26900
963,6.44700
964,6.30200
965,6.41000
966,6.49900
967,6.58300
968,6.62700
969,6.53000
970,6.63200
971,6.45100
972,6.82200
973,6.68300
974,6.65200
975,6.49700
976,6.74200
977,6.64600
978,6.77500
979,6.56700
980,6.60200
981,6.72300
982,6.68900
983,7.07700
984,6.72500
985,6.70300
986,6.73600
987,6.76400
988,6.80600
989,6.98500
990,6.77800
991,6.87200
992,6.85000
993,6.80700
994,6.88900
995,6.93100
996,7.08000
997,6.85300
998,6.94000
999,6.93200
1000,6.82800
1001,7.12600
1002,7.03400
1003,6.97300
1004,7.20700
1005,7.01700
1006,7.01800
1007,7.11300
1008,6.86000
1009,7.30100
1010,7.16000
1011,7.22500
1012,7.08100
1013,7.23500
1014,7.07400
1015,7.20600
1016,7.37900
1017,7.22800
1018,7.03100
1019,7.28800
1020,6.95000
1021,7.05000
1022,7.10700
1023,7.26200
1024,7.13700
1025,7.33600
1026,7.26500
1027,7.10100
1028,7.28200
1029,7.16900
1030,7.08500
1031,7.41500
1032,7.45100
1033,7.22900
1034,7.29100
1035,7.36400
1036,7.43700
1037,7.22800
1038,7.18200
1039,7.37400
1040,7.39000
1041,7.34700
1042,7.28200
1043,7.46900
1044,7.35300
1045,7.28400
1046,7.57500
1047,7.59000
1048,7.45900
1049,7.49200
1050,7.51400
1051,7.57000
1052,7.57800
1053,7.49400
1054,7.65700
1055,7.57300
1056,7.65000
1057,7.42700
1058,7.70200
1059,7.54500
1060,7.69100
1061,7.74000
1062,7.76900
1063,7.81200
1064,7.99600
1065,7.78000
1066,8.09700
1067,7.80200
1068,8.10900
1069,7.95200
1070,8.17000
1071,7.96900
1072,8.23000
1073,8.01200
1074,8.17900
1075,8.18000
1076,8.14400
1077,7.91200
1078,8.06800
1079,8.15100
1080,8.05700
1081,7.80400
1082,8.08100
1083,8.15500
1084,7.89800
1085,8.26400
1086,7.88100
1087,8.44600
1088,7.98800
1089,7.99000
1090,8.32200
1091,8.41200
1092,8.46900
1093,8.14100
1094,7.99600
1095,8.45800
1096,7.89300
1097,8.13500
1098,8.33900
1099,8.43500
1100,8.29500
1101,8.11000
1102,8.16500
1103,8.56600
1104,8.30700
1105,8.58100
1106,8.18200
1107,8.52600
1108,8.62700
1109,8.44100
1110,8.55100
1111,8.59300
1112,8.61500
1113,8.46200
1114,8.74600
1115,8.84500
1116,8.48200
1117,8.69500
1118,8.82100
1119,8.56400
1120,8.47700
1121,8.69800
1122,8.59100
1123,8.81900
1124,8.71200
1125,8.47400
1126,9.34500
1127,8.58700
1128,8.80800
1129,8.74100
1130,8.77200
1131,8.81900
1132,8.83500
1133,8.85400
1134,8.65100
1135,8.82900
1136,9.04200
1137,9.15600
1138,8.73000
1139,9.06600
1140,8.78300
1141,9.01200
1142,9.21800
1143,9.18200
1144,9.19500
1145,9.06100
1146,9.50000
1147,9.11100
1148,9.42600
1149,8.88700
1150,9.18900
1151,8.87900
1152,9.37300
1153,8.92300
1154,9.19900
1155,9.19000
1156,8.96500
1157,9.32200
1158,9.26700
1159,9.29500
1160,9.43300
1161,9.43100
1162,9.28000
1163,9.33700
1164,9.23200
1165,9.36900
1166,9.42200
1167,9.52000
1168,9.39600
1169,9.32700
1170,9.43500
1171,9.47400
1172,9.46700
1173,9.46500
1174,9.73200
1175,9.41800
1176,9.62700
1177,9.72900
1178,9.87900
1179,9.49700
1180,9.74300
1181,9.81200
1182,9.92900
1183,9.88800
1184,9.98700
1185,9.67000
1186,9.68000
1187,9.68200
1188,9.55000
1189,9.68300
1190,9.62000
1191,9.70100
1192,9.60700
1193,9.95600
1194,9.80600
1195,9.69900
1196,9.87500
1197,9.73300
1198,9.66300
1199,9.91900
1200,10.10400
1201,9.66500
1202,10.17300
1203,9.71200
1204,10.05500
1205,9.94200
1206,9.65700
1207,10.32300
1208,9.86300
1209,10.29600
1210,10.23400
1211,9.87700
1212,10.04600
1213,10.07600
1214,10.44700
1215,9.99700
1216,10.29300
1217,10.14500
1218,10.32700
1219,10.20600
1220,10.56500
1221,10.20200
1222,10.58200
1223,9.95000
1224,10.12000
1225,10.60000
1226,10.11000
1227,10.35600
1228,10.11000
1229,10.75300
1230,10.43100
1231,10.32300
1232,10.60000
1233,10.57100
1234,10.36300
1235,10.47200
1236,10.44300
1237,10.22000
1238,10.90100
1239,10.65900
1240,10.73800
1241,11.12200
1242,11.02500
1243,10.79200
1244,10.80700
1245,10.85000
1246,10.86400
1247,11.14700
1248,10.79100
1249,10.99900
1250,11.00300
1251,10.88500
1252,10.70700
1253,11.07200
1254,11.13600
1255,10.98800
1256,11.04700
1257,11.21500
1258,11.04000
1259,11.16900
1260,11.17500
1261,10.98100
1262,11.23700
1263,10.95700
1264,11.42900
1265,11.30300
1266,11.21300
1267,11.25700
1268,11.42300
1269,11.32900
1270,11.29000
1271,11.36800
1272,11.61700
1273,11.18200
1274,11.46500
1275,11.12700
1276,11.56500
1277,11.18800
1278,11.20800
1279,11.36800
1280,11.41900
1281,11.38900
1282,11.36600
1283,11.06000
1284,11.27200
1285,11.09500
1286,11.29600
1287,11.50500
1288,11.40400
1289,11.12900
1290,11.46800
1291,11.38100
1292,11.52100
1293,11.63400
1294,11.78700
1295,11.79700
1296,11.67900
1297,11.84700
1298,11.64900
1299,12.09800
1300,11.82600
1301,11.66200
1302,12.20900
1303,11.93600
1304,11.44900
1305,11.94600
1306,11.66500
1307,11.88100
1308,11.29100
1309,12.06500
1310,11.84600
1311,11.71100
1312,11.29700
1313,11.85200
1314,12.05500
1315,11.80900
1316,12.18700
1317,11.96100
1318,11.70100
1319,11.94100
1320,12.10800
1321,11.61000
1322,11.68300
1323,11.98500
1324,12.10300
1325,11.96400
1326,11.87700
1327,12.45100
1328,12.19500
1329,11.99300
1330,12.35500
1331,12.56300
1332,12.21200
1333,12.29400
1334,12.28200
1335,12.75000
1336,12.59800
1337,12.20200
1338,12.28600
1339,12.45900
1340,12.18100
1341,12.67300
1342,12.59400
1343,12.62500
1344,12.30300
1345,12.24500
1346,12.67300
1347,12.69600
1348,12.48600
1349,12.40300
1350,12.84300
1351,12.66600
1352,12.77800
1353,12.59200
1354,12.53600
1355,12.76000
1356,12.54400
1357,12.86400
1358,13.06300
1359,12.96000
1360,12.82900
1361,12.57800
1362,12.66900
1363,12.94300
1364,12.78000
1365,12.78500
1366,12.82600
1367,12.85400
1368,13.02300
1369,12.60200
1370,12.75100
1371,13.48900
1372,13.18100
1373,13.28500
1374,13.44300
1375,12.93400
1376,13.11300
1377,13.21200
1378,13.23900
1379,13.23400
1380,13.35700
1381,13.56800
1382,13.52900
1383,13.16200
1384,13.64500
1385,13.49400
1386,13.47100
1387,13.20900
1388,13.51000
1389,13.30500
1390,13.72400
1391,13.31000
1392,13.26100
1393,13.05600
1394,13.42200
1395,13.98100
1396,13.59000
1397,13.60700
1398,13.45600
1399,13.61500
1400,14.14800
1401,13.78500
1402,13.78500
1403,14.03500
1404,13.77400
1405,13.88200
1406,13.95100
1407,13.95700
1408,13.81500
1409,13.84900
1410,13.95700
1411,13.69800
1412,14.01900
1413,13.81300
1414,14.07500
1415,13.74500
1416,13.90400
1417,13.47000
1418,13.68800
1419,13.81700
1420,14.00800
1421,13.71700
1422,14.06300
1423,13.80600
1424,13.96300
1425,14.13700
1426,14.02600
1427,13.88300
1428,13.86300
1429,14.17200
1430,13.65800
1431,14.05300
1432,14.35800
1433,14.18700
1434,13.80600
1435,13.79900
1436,14.57200
1437,14.00200
1438,13.99700
1439,14.09000
1440,14.21600
1441,14.15900
1442,14.27000
1443,13.98300
1444,14.59100
1445,14.52200
1446,14.63300
1447,15.09200
1448,14.55500
1449,14.57300
1450,14.81700
1451,14.67900
1452,14.91000
1453,14.65500
1454,14.30100
1455,14.59900
1456,14.77900
1457,15.14600
1458,14.80700
1459,14.93100
1460,15.40100
1461,14.66800
1462,15.03000
1463,14.68200
1464,15.02500
1465,14.70200
1466,15.40500
1467,14.64800
1468,14.85600
1469,14.70100
1470,15.19000
1471,15.36800
1472,14.79100
1473,15.20200
1474,14.93700
1475,15.21100
1476,15.23700
1477,15.03800
1478,15.05700
1479,14.80200
1480,15.12000
1481,15.33500
1482,15.59000
1483,15.39700
1484,15.72500
1485,15.45200
1486,15.18000
1487,15.42900
1488,15.36500
1489,15.64400
1490,15.42200
1491,15.53500
1492,15.59100
1493,15.47600
1494,15.20900
1495,15.40200
1496,15.21200
1497,15.42700
1498,15.23000
1499,15.61600
1500,15.41400
1501,15.27800
1502,15.57500
1503,15.35800
1504,15.92900
1505,15.39200
1506,15.51500
1507,16.13600
1508,15.64900
1509,15.47800
1510,15.64200
1511,15.72700
1512,15.63500
1513,15.52000
1514,15.75500
1515,15.62000
1516,15.47100
1517,15.65000
1518,15.68900
1519,15.51000
1520,15.60100
1521,16.00600
1522,15.49800
1523,16.18500
1524,16.22200
1525,15.88100
1526,16.45200
1527,16.39100
1528,16.06900
1529,16.01200
1530,16.32700
1531,16.21900
1532,16.48600
1533,15.91700
1534,16.36400
1535,16.31700
1536,16.41900
1537,16.34700
1538,16.20600
1539,16.67300
1540,16.16100
1541,16.56100
1542,16.22800
1543,16.14500
1544,16.32900
1545,16.47400
1546,16.26200
1547,16.36100
1548,16.59700
1549,16.32400
1550,16.18700
1551,16.56500
1552,16.78100
1553,16.48900
1554,16.41200
1555,16.85800
1556,16.47200
1557,16.79000
1558,16.68100
1559,16.71200
1560,16.82800
1561,16.70800
1562,16.78200
1563,17.04900
1564,16.73800
1565,16.69800
1566,16.73900
1567,16.91600
1568,16.84600
1569,17.12100
1570,17.21400
1571,16.65200
1572,17.52400
1573,17.00900
1574,17.06400
1575,16.80500
1576,17.28400
1577,16.75700
1578,17.17500
1579,17.01700
1580,17.13100
1581,17.36600
1582,17.21700
1583,16.81600
1584,17.20900
1585,17.29000
1586,17.20900
1587,17.15300
1588,17.14400
1589,17.22200
1590,16.90800
1591,18.22100
1592,17.06300
1593,17.48300
1594,17.60800
1595,17.80200
1596,17.46500
1597,17.65400
1598,17.89600
1599,17.34700
1600,17.33300
1601,17.68200
1602,17.56500
1603,17.64600
1604,17.85200
1605,18.39000
1606,17.93400
1607,18.49800
1608,18.39400
1609,18.22200
1610,17.79000
1611,18.26200
1612,18.55700
1613,18.09200
1614,18.17500
1615,17.83500
1616,18.69500
1617,18.01500
1618,18.70100
1619,18.71000
1620,18.40800
1621,18.34300
1622,18.13200
1623,18.16100
1624,18.80500
1625,18.23300
1626,18.60800
1627,18.63700
1628,18.36100
1629,18.30800
1630,18.20600
1631,18.73000
1632,18.67200
1633,19.03100
1634,17.62300
1635,18.37900
1636,18.14500
1637,18.40800
1638,18.53800
1639,19.09200
1640,18.83100
1641,18.44900
1642,18.63700
1643,18.67800
1644,18.29500
1645,18.76900
1646,18.90700
1647,18.87100
1648,18.58900
1649,18.21000
1650,18.70600
1651,18.69400
1652,18.70900
1653,18.29300
1654,18.37300
1655,19.06100
1656,19.03200
1657,18.67700
1658,18.84900
1659,19.03100
1660,18.72600
1661,19.09500
1662,19.17000
1663,18.79200
1664,18.92700
1665,19.20100
1666,18.84400
1667,19.26100
1668,18.98300
1669,19.66800
1670,19.66600
1671,19.35300
1672,19.82100
1673,19.44500
1674,19.33300
1675,19.74900
1676,19.46100
1677,19.36300
1678,19.89700
1679,19.76900
1680,19.39900
1681,19.15300
1682,19.16600
1683,19.33500
1684,19.66600
1685,19.85800
1686,19.54000
1687,19.71600
1688,19.65400
1689,19.61500
1690,20.20300
1691,20.21100
1692,19.65000
1693,19.89300
1694,19.77700
1695,20.17700
1696,19.72900
1697,19.83300
1698,20.22200
1699,19.92300
1700,20.54200
1701,20.10200
1702,20.83400
1703,20.44800
1704,20.09300
1705,20.65700
1706,20.95800
1707,21.12400
1708,20.51000
1709,20.38600
1710,20.23800
1711,20.22000
1712,20.39200
1713,20.07100
1714,19.92700
1715,20.74700
1716,20.09300
1717,20.47500
1718,20.37100
1719,20.72800
1720,20.53200
1721,20.14200
1722,20.59100
1723,20.44500
1724,20.60100
1725,21.37100
1726,21.04800
1727,20.85400
1728,21.00100
1729,20.96700
1730,21.01500
1731,20.53200
1732,20.26100
1733,21.12300
1734,20.48800
1735,20.68400
1736,20.71800
1737,20.66400
1738,21.17900
1739,20.93400
1740,20.86100
1741,20.33300
1742,20.96000
1743,20.81300
1744,21.11100
1745,20.62100
1746,20.87600
1747,21.14800
1748,20.85300
1749,21.24300
1750,21.05600
1751,21.03900
1752,20.90800
1753,21.14900
1754,21.44500
1755,21.54400
1756,21.37800
1757,21.84600
1758,21.73500
1759,21.39700
1760,21.68800
1761,21.78700
1762,21.51500
1763,21.32500
1764,21.97800
1765,21.80500
1766,20.92800
1767,21.39000
1768,21.41200
1769,21.80700
1770,21.26900
1771,21.46500
1772,21.36700
1773,22.05700
1774,22.20400
1775,21.22100
1776,21.42000
1777,21.86500
1778,21.95500
1779,22.11400
1780,22.11000
1781,22.47700
1782,21.82000
1783,21.75700
1784,21.19400
1785,22.03600
1786,21.94300
1787,22.00300
1788,22.10000
1789,21.85900
1790,22.20700
1791,22.36500
1792,22.84700
1793,22.46400
1794,22.46500
1795,22.46300
1796,22.40100
1797,22.25600
1798,22.36200
1799,22.13400
1800,22.34200
1801,22.40100
1802,22.33900
1803,22.65100
1804,22.95700
1805,21.61500
1806,22.51300
1807,22.48200
1808,22.32500
1809,22.43800
1810,22.51300
1811,22.88500
1812,23.13600
1813,22.20600
1814,22.84200
1815,22.94400
1816,22.55800
1817,23.46800
1818,22.76900
1819,22.67500
1820,23.99200
1821,23.38100
1822,22.69000
1823,22.63200
1824,23.68800
1825,22.68400
1826,23.40300
1827,22.94200
1828,22.84000
1829,22.94300
1830,23.61900
1831,23.25800
1832,23.29700
1833,22.70200
1834,23.58900
1835,23.66700
1836,23.03400
1837,23.21200
1838,23.64900
1839,23.09400
1840,22.39900
1841,23.55500
1842,23.58300
1843,23.30200
1844,23.96800
1845,23.10400
1846,23.57900
1847,23.11700
1848,23.15100
1849,23.49100
1850,23.65000
1851,23.12200
1852,23.51100
1853,23.16000
1854,23.93500
1855,23.70500
1856,23.61100
1857,23.70600
1858,23.57300
1859,23.64200
1860,23.43200
1861,22.86100
1862,23.37000
1863,23.94800
1864,23.64300
1865,23.24900
1866,23.18400
1867,23.33700
1868,24.10900
1869,23.77600
1870,23.61600
1871,23.69600
1872,23.79000
1873,23.73000
1874,23.97100
1875,24.38200
1876,24.31000
1877,23.31900
1878,23.94000
1879,24.76400
1880,23.86700
1881,24.13100
1882,24.37200
1883,23.84000
1884,23.82300
1885,24.00400
1886,23.94700
1887,25.18900
1888,24.35000
1889,24.35200
1890,24.59500
1891,24.04500
1892,24.61000
1893,24.92200
1894,25.01200
1895,25.32300
1896,24.77000
1897,24.12700
1898,23.87000
1899,25.55700
1900,25.01600
1901,25.20600
1902,24.36100
1903,25.06100
1904,25.12100
1905,24.85700
1906,25.05700
1907,24.64700
1908,24.97400
1909,25.13700
1910,25.31400
1911,25.32700
1912,25.06800
1913,24.96800
1914,25.19300
1915,25.87200
1916,25.17700
1917,24.11200
1918,24.93000
1919,25.26300
1920,25.12500
1921,25.09400
1922,25.03400
1923,24.36200
1924,25.95200
1925,25.00400
1926,25.57300
1927,25.73800
1928,25.40700
1929,25.55800
1930,25.15700
1931,25.40800
1932,25.18800
1933,26.33200
1934,25.33500
1935,25.49100
1936,25.89000
1937,26.14800
1938,25.66700
1939,26.97200
1940,26.19400
1941,25.69000
1942,26.04100
1943,26.01100
1944,26.19200
1945,26.05100
1946,26.69600
1947,26.00700
1948,25.36100
1949,25.70300
1950,25.78700
1951,26.18800
1952,25.86100
1953,26.54800
1954,26.38400
1955,25.77700
1956,26.58100
1957,27.25800
1958,26.54700
1959,26.81900
