N,time[ms]
566,0.02600
567,0.02600
568,0.02500
569,0.02600
570,0.02700
571,0.02600
572,0.02600
573,0.02600
574,0.02600
575,0.02600
576,0.02600
577,0.02700
578,0.02600
579,0.02700
580,0.02600
581,0.02700
582,0.02700
583,0.02700
584,0.02600
585,0.02600
586,0.02700
587,0.02600
588,0.02700
589,0.02700
590,0.02600
591,0.02700
592,0.02600
593,0.02700
594,0.02700
595,0.02700
596,0.02700
597,0.02700
598,0.02700
599,0.02700
600,0.03000
601,0.02700
602,0.02700
603,0.02700
604,0.02800
605,0.02800
606,0.02700
607,0.02700
608,0.02800
609,0.02800
610,0.02800
611,0.02800
612,0.02700
613,0.02800
614,0.02800
615,0.02900
616,0.02800
617,0.02900
618,0.02800
619,0.02700
620,0.02800
621,0.03600
622,0.02900
623,0.02900
624,0.02800
625,0.02900
626,0.02800
627,0.02900
628,0.02900
629,0.02900
630,0.02900
631,0.03000
632,0.02900
633,0.02900
634,0.02900
635,0.03000
636,0.02900
637,0.02900
638,0.02900
639,0.02900
640,0.02900
641,0.02900
642,0.02900
643,0.03000
644,0.02900
645,0.02900
646,0.03000
647,0.02900
648,0.02900
649,0.02900
650,0.02900
651,0.03300
652,0.02900
653,0.02900
654,0.03000
655,0.03000
656,0.03000
657,0.03000
658,0.03000
659,0.03000
660,0.03000
661,0.03100
662,0.03100
663,0.03000
664,0.03100
665,0.03100
666,0.03100
667,0.03100
668,0.03000
669,0.03100
670,0.03100
671,0.03100
672,0.03000
673,0.03000
674,0.03200
675,0.03100
676,0.03100
677,0.03000
678,0.03100
679,0.03200
680,0.03100
681,0.03200
682,0.04500
683,0.03200
684,0.03100
685,0.03100
686,0.03100
687,0.03100
688,0.03100
689,0.03100
690,0.03200
691,0.03100
692,0.03100
693,0.03000
694,0.03100
695,0.04700
696,0.03100
697,0.03000
698,0.03100
699,0.03000
700,0.03100
701,0.03000
702,0.03300
703,0.03300
704,0.03200
705,0.03200
706,0.03200
707,0.03200
708,0.03200
709,0.03200
710,0.03200
711,0.03200
712,0.03300
713,0.03200
714,0.03200
715,0.03200
716,0.03200
717,0.03300
718,0.03200
719,0.03200
720,0.03300
721,0.03200
722,0.03300
723,0.03300
724,0.03300
725,0.03200
726,0.03300
727,0.03300
728,0.03200
729,0.03300
730,0.03300
731,0.03300
732,0.03300
733,0.03400
734,0.03300
735,0.03300
736,0.03400
737,0.03400
738,0.03300
739,0.03300
740,0.03400
741,0.03400
742,0.03300
743,0.03300
744,0.03300
745,0.03300
746,0.03400
747,0.03300
748,0.03300
749,0.03500
750,0.03400
751,0.03400
752,0.03400
753,0.03700
754,0.03400
755,0.03400
756,0.03400
757,0.03400
758,0.03400
759,0.03400
760,0.03500
761,0.03400
762,0.03400
763,0.03500
764,0.03400
765,0.03400
766,0.04200
767,0.03500
768,0.03500
769,0.03400
770,0.03500
771,0.03400
772,0.03400
773,0.03500
774,0.03400
775,0.03400
776,0.03500
777,0.03500
778,0.03500
779,0.03600
780,0.03500
781,0.03600
782,0.03600
783,0.03600
784,0.03500
785,0.03600
786,0.03500
787,0.03500
788,0.03400
789,0.03500
790,0.03500
791,0.03600
792,0.03500
793,0.03600
794,0.03500
795,0.03600
796,0.03600
797,0.03600
798,0.03600
799,0.03600
800,0.03600
801,0.03600
802,0.03600
803,0.03700
804,0.03900
805,0.03600
806,0.03700
807,0.03700
808,0.03700
809,0.03600
810,0.03600
811,0.03700
812,0.03700
813,0.03600
814,0.03600
815,0.03700
816,0.03700
817,0.03700
818,0.03700
819,0.03700
820,0.03600
821,0.03700
822,0.03600
823,0.03700
824,0.03600
825,0.03600
826,0.03700
827,0.03700
828,0.03700
829,0.03700
830,0.03600
831,0.03700
832,0.03600
833,0.03800
834,0.03800
835,0.03700
836,0.03800
837,0.03700
838,0.03800
839,0.03700
840,0.04900
841,0.03900
842,0.03900
843,0.04000
844,0.04000
845,0.03900
846,0.04100
847,0.04000
848,0.03900
849,0.04000
850,0.04000
851,0.04100
852,0.04000
853,0.04000
854,0.03900
855,0.04000
856,0.05300
857,0.03800
858,0.03800
859,0.04000
860,0.03800
861,0.03800
862,0.03800
863,0.03800
864,0.03800
865,0.03900
866,0.03900
867,0.04000
868,0.03900
869,0.03900
870,0.03800
871,0.03900
872,0.03800
873,0.03900
874,0.03900
875,0.04000
876,0.04000
877,0.03900
878,0.03800
879,0.04000
880,0.04000
881,0.03900
882,0.03900
883,0.03900
884,0.03900
885,0.03900
886,0.04000
887,0.03900
888,0.04000
889,0.03900
890,0.04000
891,0.03900
892,0.04000
893,0.03900
894,0.04100
895,0.03900
896,0.03900
897,0.04300
898,0.04000
899,0.04000
900,0.04100
901,0.04000
902,0.03900
903,0.04000
904,0.04000
905,0.03900
906,0.04100
907,0.04300
908,0.04000
909,0.04000
910,0.04100
911,0.04100
912,0.04100
913,0.04000
914,0.04000
915,0.04100
916,0.04000
917,0.04100
918,0.04000
919,0.04100
920,0.04100
921,0.04100
922,0.04100
923,0.04100
924,0.04200
925,0.04100
926,0.04000
927,0.04100
928,0.04100
929,0.04200
930,0.04100
931,0.04100
932,0.04000
933,0.04200
934,0.04200
935,0.04000
936,0.04100
937,0.04100
938,0.04100
939,0.04100
940,0.04200
941,0.04200
942,0.04200
943,0.04200
944,0.04200
945,0.04100
946,0.04200
947,0.04100
948,0.04200
949,0.04100
950,0.04100
951,0.05500
952,0.05000
953,0.04300
954,0.04300
955,0.04200
956,0.04300
957,0.04300
958,0.04900
959,0.04300
960,0.04300
961,0.04200
962,0.04300
963,0.04300
964,0.04300
965,0.04200
966,0.04300
967,0.04300
968,0.04300
969,0.04300
970,0.04300
971,0.04300
972,0.04300
973,0.04400
974,0.04300
975,0.04300
976,0.04300
977,0.04300
978,0.04300
979,0.04300
980,0.04300
981,0.04300
982,0.04300
983,0.04400
984,0.04300
985,0.04400
986,0.04200
987,0.04400
988,0.04300
989,0.04400
990,0.04500
991,0.04400
992,0.04400
993,0.04500
994,0.04400
995,0.04400
996,0.04500
997,0.04500
998,0.04400
999,0.04400
1000,0.04400
1001,0.04400
1002,0.04500
1003,0.04400
1004,0.04400
1005,0.04500
1006,0.04400
1007,0.04500
1008,0.04500
1009,0.04700
1010,0.04500
1011,0.04500
1012,0.04500
1013,0.04500
1014,0.04500
1015,0.04500
1016,0.04500
1017,0.04500
1018,0.04400
1019,0.04500
1020,0.04600
1021,0.04500
1022,0.04500
1023,0.04500
1024,0.04600
1025,0.04600
1026,0.04500
1027,0.04500
1028,0.04500
1029,0.04500
1030,0.04600
1031,0.04500
1032,0.04600
1033,0.04500
1034,0.04500
1035,0.04600
1036,0.04500
1037,0.04600
1038,0.04600
1039,0.04600
1040,0.04600
1041,0.04600
1042,0.04600
1043,0.04600
1044,0.04600
1045,0.04600
1046,0.04700
1047,0.04700
1048,0.04700
1049,0.04600
1050,0.04700
1051,0.04700
1052,0.04700
1053,0.04700
1054,0.04700
1055,0.04700
1056,0.04600
1057,0.04700
1058,0.04700
1059,0.04700
1060,0.05000
1061,0.04700
1062,0.04700
1063,0.04700
1064,0.04700
1065,0.04700
1066,0.04700
1067,0.04700
1068,0.04700
1069,0.04800
1070,0.04800
1071,0.04800
1072,0.04800
1073,0.04700
1074,0.04800
1075,0.04700
1076,0.04700
1077,0.04800
1078,0.04800
1079,0.04900
1080,0.04700
1081,0.04800
1082,0.04800
1083,0.04800
1084,0.04900
1085,0.04800
1086,0.04700
1087,0.04800
1088,0.04700
1089,0.04800
1090,0.04700
1091,0.04800
1092,0.04900
1093,0.04900
1094,0.04800
1095,0.06100
1096,0.05100
1097,0.05100
1098,0.06000
1099,0.05100
1100,0.05200
1101,0.05200
1102,0.05100
1103,0.05200
1104,0.05100
1105,0.05100
1106,0.05200
1107,0.05200
1108,0.06000
1109,0.04800
1110,0.04800
1111,0.04900
1112,0.05100
1113,0.04900
1114,0.04900
1115,0.04900
1116,0.04800
1117,0.04900
1118,0.05000
1119,0.04900
1120,0.04900
1121,0.05000
1122,0.05000
1123,0.05500
1124,0.05000
1125,0.05000
1126,0.05000
1127,0.04900
1128,0.05000
1129,0.05100
1130,0.05000
1131,0.05000
1132,0.05000
1133,0.05000
1134,0.05000
1135,0.05000
1136,0.04900
1137,0.05000
1138,0.04900
1139,0.05000
1140,0.05000
1141,0.05000
1142,0.05000
1143,0.05100
1144,0.05100
1145,0.05000
1146,0.07000
1147,0.05100
1148,0.05100
1149,0.05200
1150,0.05000
1151,0.04900
1152,0.04900
1153,0.05000
1154,0.05000
1155,0.05000
1156,0.05000
1157,0.05100
1158,0.05100
1159,0.05100
1160,0.05200
1161,0.05100
1162,0.05100
1163,0.05500
1164,0.05100
1165,0.05100
1166,0.05100
1167,0.05200
1168,0.05100
1169,0.05100
1170,0.05100
1171,0.05200
1172,0.05100
1173,0.05100
1174,0.05100
1175,0.05200
1176,0.05300
1177,0.05200
1178,0.05100
1179,0.08500
1180,0.05800
1181,0.05200
1182,0.05200
1183,0.05300
1184,0.05300
1185,0.05200
1186,0.05100
1187,0.05300
1188,0.05200
1189,0.05200
1190,0.05200
1191,0.05300
1192,0.05200
1193,0.05200
1194,0.06400
1195,0.05200
1196,0.05100
1197,0.06400
1198,0.05200
1199,0.05200
1200,0.05200
1201,0.05300
1202,0.05200
1203,0.07900
1204,0.05200
1205,0.05200
1206,0.05200
1207,0.05200
1208,0.05200
1209,0.05100
1210,0.05200
1211,0.05200
1212,0.05100
1213,0.05300
1214,0.05600
1215,0.05200
1216,0.05200
1217,0.05400
1218,0.05300
1219,0.05400
1220,0.05300
1221,0.05300
1222,0.05200
1223,0.05400
1224,0.05300
1225,0.05400
1226,0.05400
1227,0.05300
1228,0.05400
1229,0.05300
1230,0.05300
1231,0.05300
1232,0.05400
1233,0.05200
1234,0.05300
1235,0.05500
1236,0.05400
1237,0.05500
1238,0.05300
1239,0.05400
1240,0.05500
1241,0.05500
1242,0.05400
1243,0.05400
1244,0.05400
1245,0.05500
1246,0.05400
1247,0.05400
1248,0.05400
1249,0.05400
1250,0.05500
1251,0.05500
1252,0.05500
1253,0.05500
1254,0.05500
1255,0.05500
1256,0.05400
1257,0.05500
1258,0.05400
1259,0.05500
1260,0.05600
1261,0.05500
1262,0.05500
1263,0.05400
1264,0.05500
1265,0.05800
1266,0.05400
1267,0.05600
1268,0.05500
1269,0.05500
1270,0.05500
1271,0.05600
1272,0.05400
1273,0.05600
1274,0.05600
1275,0.05500
1276,0.06500
1277,0.05400
1278,0.05500
1279,0.05600
1280,0.05600
1281,0.05500
1282,0.05500
1283,0.05500
1284,0.05600
1285,0.05500
1286,0.05600
1287,0.05600
1288,0.05600
1289,0.05600
1290,0.05700
1291,0.05600
1292,0.05500
1293,0.05600
1294,0.05700
1295,0.05700
1296,0.05600
1297,0.08200
1298,0.05800
1299,0.05900
1300,0.05800
1301,0.05800
1302,0.05800
1303,0.05900
1304,0.05900
1305,0.05800
1306,0.05900
1307,0.05900
1308,0.05900
1309,0.06700
1310,0.05600
1311,0.05600
1312,0.05600
1313,0.05600
1314,0.05600
1315,0.05600
1316,0.06000
1317,0.05700
1318,0.05500
1319,0.05600
1320,0.05500
1321,0.05500
1322,0.05500
1323,0.05600
1324,0.05700
1325,0.05700
1326,0.05600
1327,0.05700
1328,0.05600
1329,0.05600
1330,0.05700
1331,0.05700
1332,0.05700
1333,0.05700
1334,0.05600
1335,0.05700
1336,0.05700
1337,0.05700
1338,0.05700
1339,0.05600
1340,0.05700
1341,0.06700
1342,0.05700
1343,0.05700
1344,0.06700
1345,0.06700
1346,0.06600
1347,0.06600
1348,0.06600
1349,0.06700
1350,0.05700
1351,0.05700
1352,0.05800
1353,0.05800
1354,0.05800
1355,0.05800
1356,0.05700
1357,0.05800
1358,0.05800
1359,0.05800
1360,0.05800
1361,0.05800
1362,0.05800
1363,0.05800
1364,0.05700
1365,0.05800
1366,0.05800
1367,0.05900
1368,0.06100
1369,0.05800
1370,0.05800
1371,0.05900
1372,0.05700
1373,0.05800
1374,0.05800
1375,0.05800
1376,0.05800
1377,0.05800
1378,0.05800
1379,0.05800
1380,0.05800
1381,0.05800
1382,0.05800
1383,0.05900
1384,0.05900
1385,0.06000
1386,0.05900
1387,0.06000
1388,0.06100
1389,0.06000
1390,0.05900
1391,0.06000
1392,0.06000
1393,0.06100
1394,0.06000
1395,0.06000
1396,0.06000
1397,0.06000
1398,0.06200
1399,0.06000
1400,0.06000
1401,0.06100
1402,0.06000
1403,0.06000
1404,0.06000
1405,0.06000
1406,0.06100
1407,0.06000
1408,0.06000
1409,0.06100
1410,0.06000
1411,0.06100
1412,0.06100
1413,0.06200
1414,0.06100
1415,0.06100
1416,0.06100
1417,0.06200
1418,0.06100
1419,0.06300
1420,0.06000
1421,0.06100
1422,0.06200
1423,0.06100
1424,0.06200
1425,0.06200
1426,0.06200
1427,0.06200
1428,0.06100
1429,0.06200
1430,0.06200
1431,0.06100
1432,0.06100
1433,0.06200
1434,0.06200
1435,0.06100
1436,0.06300
1437,0.06200
1438,0.06100
1439,0.06200
1440,0.06100
1441,0.06200
1442,0.06100
1443,0.06200
1444,0.06200
1445,0.06200
1446,0.06100
1447,0.06300
1448,0.06200
1449,0.06100
1450,0.06300
1451,0.06300
1452,0.06300
1453,0.06300
1454,0.06300
1455,0.06200
1456,0.06200
1457,0.06300
1458,0.06300
1459,0.06300
1460,0.06300
1461,0.06300
1462,0.06200
1463,0.06300
1464,0.06300
1465,0.06300
1466,0.06200
1467,0.06300
1468,0.06300
1469,0.07100
1470,0.06600
1471,0.06400
1472,0.06300
1473,0.06400
1474,0.06300
1475,0.06300
1476,0.06400
1477,0.06400
1478,0.06400
1479,0.06400
1480,0.06400
1481,0.06400
1482,0.06300
1483,0.06400
1484,0.06400
1485,0.06300
1486,0.06300
1487,0.06400
1488,0.06500
1489,0.06400
1490,0.06300
1491,0.06400
1492,0.06400
1493,0.06300
1494,0.06500
1495,0.06500
1496,0.06400
1497,0.06400
1498,0.06500
1499,0.06500
1500,0.06300
1501,0.06400
1502,0.06400
1503,0.06400
1504,0.06500
1505,0.06500
1506,0.06400
1507,0.06400
1508,0.06400
1509,0.06300
1510,0.06600
1511,0.06600
1512,0.06500
1513,0.06500
1514,0.06500
1515,0.06400
1516,0.06600
1517,0.06500
1518,0.06500
1519,0.06600
1520,0.06600
1521,0.06800
1522,0.06500
1523,0.06500
1524,0.06600
1525,0.06600
1526,0.06600
1527,0.06500
1528,0.06500
1529,0.06500
1530,0.06600
1531,0.06600
1532,0.06600
1533,0.06700
1534,0.06600
1535,0.06600
1536,0.06600
1537,0.06500
1538,0.06500
1539,0.06600
1540,0.06700
1541,0.06700
1542,0.06500
1543,0.06600
1544,0.06600
1545,0.06700
1546,0.06600
1547,0.06600
1548,0.06600
1549,0.07500
1550,0.06700
1551,0.06700
1552,0.06600
1553,0.06700
1554,0.06600
1555,0.06600
1556,0.06600
1557,0.06700
1558,0.06700
1559,0.06700
1560,0.06700
1561,0.06700
1562,0.06600
1563,0.06700
1564,0.06700
1565,0.06700
1566,0.06600
1567,0.06700
1568,0.06600
1569,0.06800
1570,0.06600
1571,0.06800
1572,0.07200
1573,0.06800
1574,0.06700
1575,0.06700
1576,0.06800
1577,0.06900
1578,0.06800
1579,0.06800
1580,0.06900
1581,0.06800
1582,0.06900
1583,0.06700
1584,0.06900
1585,0.06900
1586,0.06900
1587,0.06800
1588,0.06900
1589,0.06800
1590,0.06800
1591,0.06900
1592,0.06900
1593,0.06800
1594,0.06900
1595,0.06800
1596,0.06900
1597,0.06900
1598,0.06900
1599,0.06800
1600,0.07100
1601,0.07100
1602,0.06900
1603,0.07300
1604,0.07300
1605,0.07400
1606,0.07300
1607,0.07400
1608,0.07300
1609,0.07500
1610,0.07400
1611,0.07300
1612,0.08200
1613,0.06900
1614,0.06800
1615,0.07000
1616,0.06900
1617,0.07000
1618,0.06900
1619,0.06900
1620,0.06900
1621,0.06900
1622,0.07000
1623,0.06900
1624,0.07400
1625,0.07900
1626,0.07000
1627,0.07000
1628,0.07000
1629,0.07000
1630,0.06900
1631,0.07000
1632,0.07000
1633,0.07000
1634,0.07100
1635,0.07100
1636,0.07000
1637,0.07100
1638,0.07000
1639,0.07000
1640,0.07100
1641,0.07100
1642,0.07000
1643,0.07100
1644,0.07000
1645,0.07100
1646,0.07000
1647,0.07100
1648,0.07000
1649,0.07100
1650,0.07000
1651,0.07100
1652,0.07100
1653,0.07200
1654,0.07300
1655,0.07100
1656,0.07100
1657,0.07100
1658,0.07200
1659,0.07100
1660,0.07100
1661,0.07100
1662,0.10200
1663,0.07200
1664,0.07100
1665,0.07200
1666,0.07200
1667,0.07200
1668,0.07200
1669,0.07100
1670,0.07100
1671,0.07200
1672,0.07200
1673,0.07100
1674,0.07200
1675,0.07600
1676,0.07200
1677,0.07200
1678,0.07200
1679,0.07100
1680,0.07200
1681,0.07300
1682,0.07300
1683,0.07200
1684,0.07200
1685,0.07300
1686,0.07200
1687,0.07300
1688,0.07200
1689,0.07200
1690,0.07300
1691,0.07400
1692,0.07300
1693,0.07300
1694,0.07200
1695,0.07300
1696,0.07200
1697,0.07300
1698,0.07300
1699,0.07200
1700,0.07300
1701,0.07300
1702,0.07300
1703,0.07300
1704,0.07200
1705,0.07300
1706,0.07400
1707,0.07300
1708,0.07200
1709,0.07300
1710,0.07200
1711,0.07700
1712,0.07200
1713,0.07300
1714,0.07400
1715,0.07400
1716,0.07300
1717,0.07400
1718,0.07300
1719,0.07300
1720,0.07400
1721,0.07400
1722,0.07300
1723,0.07400
1724,0.07300
1725,0.07300
1726,0.07900
1727,0.07600
1728,0.07300
1729,0.07300
1730,0.07400
1731,0.07400
1732,0.08100
1733,0.07500
1734,0.07500
1735,0.07400
1736,0.07300
1737,0.07400
1738,0.07500
1739,0.07500
1740,0.07500
1741,0.07600
1742,0.07300
1743,0.07400
1744,0.07500
1745,0.07400
1746,0.07600
1747,0.07500
1748,0.07500
1749,0.07400
1750,0.07400
1751,0.07400
1752,0.07400
1753,0.07400
1754,0.07600
1755,0.07500
1756,0.07500
1757,0.07500
1758,0.07500
1759,0.07600
1760,0.07500
1761,0.07500
1762,0.07500
1763,0.07500
1764,0.07500
1765,0.07500
1766,0.07500
1767,0.07600
1768,0.07600
1769,0.07600
1770,0.07600
1771,0.07600
1772,0.07500
1773,0.07500
1774,0.07600
1775,0.07500
1776,0.07500
1777,0.08000
1778,0.07600
1779,0.07400
1780,0.07600
1781,0.07500
1782,0.07800
1783,0.09100
1784,0.08100
1785,0.08100
1786,0.08000
1787,0.08000
1788,0.07900
1789,0.08200
1790,0.08100
1791,0.08000
1792,0.07500
1793,0.07700
1794,0.07500
1795,0.07600
1796,0.07700
1797,0.07700
1798,0.07700
1799,0.07700
1800,0.07500
1801,0.07800
1802,0.07700
1803,0.07700
1804,0.07700
1805,0.07500
1806,0.07600
1807,0.07700
1808,0.07600
1809,0.07700
1810,0.07700
1811,0.07700
1812,0.07800
1813,0.07700
1814,0.07700
1815,0.07800
1816,0.07700
1817,0.07900
1818,0.08100
1819,0.07900
1820,0.07700
1821,0.07700
1822,0.07800
1823,0.07800
1824,0.07700
1825,0.07900
1826,0.07700
1827,0.07800
1828,0.08300
1829,0.07700
1830,0.07800
1831,0.07800
1832,0.07800
1833,0.07800
1834,0.07900
1835,0.07800
1836,0.08600
1837,0.07900
1838,0.07800
1839,0.07600
1840,0.07800
1841,0.07900
1842,0.07900
1843,0.07900
1844,0.07900
1845,0.07800
1846,0.07900
1847,0.07900
1848,0.07800
1849,0.07900
1850,0.07900
1851,0.07900
1852,0.07900
1853,0.07900
1854,0.08100
1855,0.07900
1856,0.07900
1857,0.07900
1858,0.07900
1859,0.08000
1860,0.08000
1861,0.08000
1862,0.08000
1863,0.07900
1864,0.08000
1865,0.08100
1866,0.07900
1867,0.08000
1868,0.08000
1869,0.08100
1870,0.08000
1871,0.07900
1872,0.07900
1873,0.08000
1874,0.08000
1875,0.07900
1876,0.08000
1877,0.08000
1878,0.07900
1879,0.08000
1880,0.08600
