N,time[ms]
338,0.01100
339,0.01100
340,0.01200
341,0.01100
342,0.01200
343,0.01100
344,0.01100
345,0.01100
346,0.01100
347,0.01100
348,0.01100
349,0.01100
350,0.01100
351,0.01100
352,0.01200
353,0.01100
354,0.01000
355,0.01100
356,0.01100
357,0.01100
358,0.01100
359,0.01100
360,0.01100
361,0.01100
362,0.01100
363,0.01100
364,0.01000
365,0.01100
366,0.01000
367,0.01100
368,0.01100
369,0.01100
370,0.01100
371,0.01100
372,0.01100
373,0.01100
374,0.01100
375,0.01100
376,0.01100
377,0.01100
378,0.01200
379,0.01100
380,0.01100
381,0.01200
382,0.01200
383,0.01200
384,0.01100
385,0.01200
386,0.01100
387,0.01100
388,0.01100
389,0.01200
390,0.01200
391,0.01100
392,0.01200
393,0.01100
394,0.01200
395,0.01200
396,0.01200
397,0.01200
398,0.01100
399,0.01100
400,0.01200
401,0.01200
402,0.01200
403,0.01200
404,0.01200
405,0.01200
406,0.01200
407,0.01200
408,0.01200
409,0.01200
410,0.01200
411,0.01300
412,0.01200
413,0.01200
414,0.01200
415,0.01200
416,0.01200
417,0.01300
418,0.01200
419,0.01200
420,0.01200
421,0.01200
422,0.01200
423,0.01200
424,0.01300
425,0.01200
426,0.01300
427,0.01200
428,0.01300
429,0.01300
430,0.01300
431,0.01300
432,0.01300
433,0.01300
434,0.01200
435,0.01300
436,0.01300
437,0.01200
438,0.01300
439,0.01200
440,0.01300
441,0.01300
442,0.01300
443,0.01300
444,0.01300
445,0.01300
446,0.01300
447,0.01300
448,0.01300
449,0.01300
450,0.01300
451,0.01300
452,0.01300
453,0.01300
454,0.01300
455,0.01300
456,0.01300
457,0.01300
458,0.01300
459,0.01300
460,0.01300
461,0.01300
462,0.01400
463,0.01300
464,0.01300
465,0.01300
466,0.01500
467,0.01500
468,0.01500
469,0.01500
470,0.01500
471,0.01400
472,0.01500
473,0.01400
474,0.01400
475,0.01500
476,0.01500
477,0.01400
478,0.01500
479,0.01400
480,0.01400
481,0.01500
482,0.01500
483,0.01500
484,0.01500
485,0.01500
486,0.01500
487,0.01500
488,0.01500
489,0.01500
490,0.01500
491,0.01400
492,0.01400
493,0.01400
494,0.01500
495,0.01500
496,0.01500
497,0.01400
498,0.01400
499,0.01400
500,0.01500
501,0.01500
502,0.01500
503,0.01400
504,0.01600
505,0.01500
506,0.01600
507,0.01600
508,0.01500
509,0.01500
510,0.01600
511,0.01600
512,0.01500
513,0.01600
514,0.01600
515,0.01500
516,0.01600
517,0.01600
518,0.01600
519,0.01500
520,0.01600
521,0.01600
522,0.01600
523,0.01600
524,0.01600
525,0.01600
526,0.01600
527,0.01600
528,0.01600
529,0.01600
530,0.01600
531,0.01600
532,0.01700
533,0.01600
534,0.01600
535,0.01600
536,0.01600
537,0.01700
538,0.01600
539,0.01700
540,0.01600
541,0.01700
542,0.01600
543,0.01600
544,0.01600
545,0.01700
546,0.01600
547,0.01700
548,0.01700
549,0.01700
550,0.01600
551,0.01700
552,0.01600
553,0.01700
554,0.01600
555,0.01700
556,0.01600
557,0.01700
558,0.01700
559,0.01700
560,0.01700
561,0.01700
562,0.03400
563,0.01800
564,0.01800
565,0.01800
566,0.01800
567,0.01800
568,0.01700
569,0.01700
570,0.01700
571,0.01700
572,0.01800
573,0.01700
574,0.01800
575,0.01700
576,0.01700
577,0.01700
578,0.01800
579,0.01700
580,0.01700
581,0.01700
582,0.01700
583,0.01700
584,0.01700
585,0.01800
586,0.01800
587,0.01800
588,0.01900
589,0.01900
590,0.01800
591,0.01800
592,0.01800
593,0.01800
594,0.01800
595,0.01800
596,0.01800
597,0.01800
598,0.01900
599,0.01800
600,0.01800
601,0.01800
602,0.01900
603,0.01800
604,0.01800
605,0.01800
606,0.01800
607,0.01800
608,0.01800
609,0.01800
610,0.01800
611,0.01800
612,0.01900
613,0.01800
614,0.01900
615,0.01900
616,0.01900
617,0.01900
618,0.01900
619,0.01900
620,0.01900
621,0.01800
622,0.01900
623,0.01900
624,0.01900
625,0.01800
626,0.01800
627,0.01800
628,0.01900
629,0.01800
630,0.01900
631,0.02100
632,0.01900
633,0.01900
634,0.01900
635,0.01900
636,0.01900
637,0.01900
638,0.01900
639,0.01900
640,0.01900
641,0.01900
642,0.01900
643,0.01900
644,0.01900
645,0.01900
646,0.02000
647,0.01900
648,0.01900
649,0.01900
650,0.01900
651,0.01900
652,0.02000
653,0.02300
654,0.02700
655,0.02000
656,0.01900
657,0.01900
658,0.02000
659,0.02000
660,0.01900
661,0.01900
662,0.02000
663,0.02000
664,0.01900
665,0.02000
666,0.01900
667,0.01900
668,0.02000
669,0.02100
670,0.03400
671,0.02200
672,0.02100
673,0.02000
674,0.02100
675,0.02100
676,0.02100
677,0.02100
678,0.02100
679,0.02100
680,0.02200
681,0.02100
682,0.02200
683,0.02100
684,0.02100
685,0.02100
686,0.02100
687,0.02200
688,0.02300
689,0.02100
690,0.02200
691,0.02200
692,0.02200
693,0.02200
694,0.03200
695,0.02000
696,0.02600
697,0.02000
698,0.02100
699,0.02000
700,0.02100
701,0.02100
702,0.02000
703,0.02000
704,0.02100
705,0.02000
706,0.02100
707,0.02000
708,0.02100
709,0.02200
710,0.02100
711,0.02100
712,0.02100
713,0.02000
714,0.02100
715,0.02000
716,0.02100
717,0.02100
718,0.02100
719,0.02100
720,0.02200
721,0.02100
722,0.02200
723,0.02100
724,0.02200
725,0.02200
726,0.02200
727,0.02100
728,0.02100
729,0.02200
730,0.02100
731,0.02100
732,0.02100
733,0.02100
734,0.02100
735,0.02200
736,0.02200
737,0.02200
738,0.02200
739,0.02200
740,0.02100
741,0.02200
742,0.02200
743,0.02200
744,0.02200
745,0.02200
746,0.02200
747,0.02200
748,0.02200
749,0.02200
750,0.02200
751,0.02200
752,0.02200
753,0.02200
754,0.02200
755,0.02200
756,0.02200
757,0.02200
758,0.02200
759,0.02200
760,0.02200
761,0.02200
762,0.02200
763,0.02200
764,0.02200
765,0.02300
766,0.02200
767,0.02300
768,0.02200
769,0.05400
770,0.02500
771,0.02300
772,0.02300
773,0.02400
774,0.02300
775,0.02300
776,0.02200
777,0.02300
778,0.02300
779,0.02300
780,0.02200
781,0.02300
782,0.02300
783,0.02300
784,0.02300
785,0.02400
786,0.02400
787,0.02400
788,0.02300
789,0.02400
790,0.02400
791,0.02400
792,0.02300
793,0.02300
794,0.03300
795,0.02400
796,0.02300
797,0.02300
798,0.02300
799,0.02300
800,0.02300
801,0.02300
802,0.02300
803,0.02300
804,0.02300
805,0.02300
806,0.02300
807,0.02500
808,0.02300
809,0.02400
810,0.02300
811,0.04000
812,0.02400
813,0.02400
814,0.02400
815,0.02200
816,0.02300
817,0.02300
818,0.02200
819,0.02300
820,0.02300
821,0.02300
822,0.02300
823,0.02300
824,0.02300
825,0.02200
826,0.02300
827,0.02200
828,0.02300
829,0.02300
830,0.02300
831,0.02300
832,0.02200
833,0.02300
834,0.02300
835,0.02200
836,0.02300
837,0.02200
838,0.02400
839,0.02400
840,0.02400
841,0.02400
842,0.02400
843,0.02400
844,0.02400
845,0.02500
846,0.02500
847,0.02400
848,0.02400
849,0.02400
850,0.02400
851,0.02400
852,0.02400
853,0.02500
854,0.02500
855,0.02500
856,0.02400
857,0.02500
858,0.02400
859,0.02400
860,0.02400
861,0.02400
862,0.02400
863,0.02300
864,0.02400
865,0.02400
866,0.02300
867,0.02300
868,0.02300
869,0.02400
870,0.02400
871,0.02400
872,0.02400
873,0.02400
874,0.02300
875,0.02500
876,0.03200
877,0.02500
878,0.02500
879,0.02500
880,0.02500
881,0.02500
882,0.02600
883,0.02600
884,0.02500
885,0.02500
886,0.02500
887,0.02600
888,0.02500
889,0.02500
890,0.02500
891,0.02500
892,0.02500
893,0.02600
894,0.02500
895,0.02600
896,0.02600
897,0.02500
898,0.02500
899,0.02600
900,0.02600
901,0.02500
902,0.02500
903,0.02600
904,0.02500
905,0.02500
906,0.02500
907,0.02600
908,0.02600
909,0.02600
910,0.02600
911,0.02500
912,0.02600
913,0.02500
914,0.02600
915,0.02600
916,0.02600
917,0.02600
918,0.02600
919,0.02600
920,0.02700
921,0.02600
922,0.02600
923,0.02600
924,0.02600
925,0.02700
926,0.02600
927,0.02600
928,0.02700
929,0.02700
930,0.02700
931,0.02600
932,0.02700
933,0.02700
934,0.02700
935,0.02700
936,0.02700
937,0.02700
938,0.02700
939,0.02700
940,0.02600
941,0.02700
942,0.02600
943,0.02700
944,0.02700
945,0.02700
946,0.02600
947,0.02700
948,0.02700
949,0.02700
950,0.02700
951,0.02700
952,0.02700
953,0.02600
954,0.02700
955,0.02700
956,0.03800
957,0.02800
958,0.02800
959,0.02800
960,0.02800
961,0.02800
962,0.02800
963,0.02700
964,0.02800
965,0.02700
966,0.02900
967,0.02700
968,0.02700
969,0.02700
970,0.02800
971,0.02700
972,0.02700
973,0.02700
974,0.02800
975,0.02800
976,0.02800
977,0.02800
978,0.02700
979,0.02800
980,0.02800
981,0.02700
982,0.02800
983,0.02800
984,0.02800
985,0.02700
986,0.02800
987,0.02800
988,0.02800
989,0.02700
990,0.02700
991,0.02900
992,0.04800
993,0.02900
994,0.03000
995,0.03000
996,0.03000
997,0.03000
998,0.03000
999,0.03000
1000,0.03100
1001,0.03000
1002,0.03000
1003,0.03000
1004,0.03000
1005,0.03100
1006,0.03000
1007,0.02900
1008,0.03000
1009,0.03100
1010,0.03000
1011,0.03000
1012,0.04100
1013,0.02800
1014,0.02900
1015,0.02900
1016,0.02900
1017,0.02800
1018,0.02900
1019,0.02900
1020,0.02900
1021,0.02800
1022,0.03000
1023,0.02900
1024,0.02900
1025,0.02900
1026,0.02900
1027,0.02900
1028,0.02900
1029,0.03000
1030,0.02900
1031,0.02900
1032,0.02900
1033,0.02900
1034,0.02900
1035,0.02900
1036,0.03000
1037,0.03000
1038,0.03000
1039,0.03000
1040,0.02900
1041,0.02900
1042,0.03000
1043,0.02900
1044,0.03000
1045,0.03000
1046,0.03000
1047,0.02900
1048,0.03000
1049,0.03000
1050,0.03000
1051,0.02900
1052,0.02900
1053,0.03000
1054,0.03000
1055,0.02900
1056,0.03000
1057,0.03000
1058,0.03000
1059,0.03000
1060,0.03000
1061,0.02900
1062,0.03000
1063,0.03000
1064,0.03000
1065,0.03000
1066,0.03000
1067,0.02900
1068,0.03000
1069,0.02900
1070,0.03100
1071,0.03100
1072,0.03000
1073,0.03000
1074,0.03100
1075,0.03100
1076,0.04500
1077,0.03100
1078,0.03000
1079,0.03000
1080,0.03000
1081,0.03000
1082,0.03000
1083,0.03000
1084,0.03000
1085,0.03000
1086,0.03000
1087,0.03000
1088,0.03000
1089,0.03000
1090,0.03000
1091,0.03100
1092,0.03000
1093,0.03000
1094,0.03100
1095,0.03000
1096,0.03100
1097,0.03100
1098,0.03100
1099,0.03100
1100,0.03100
1101,0.03000
1102,0.03000
1103,0.03100
1104,0.03000
1105,0.03000
1106,0.03000
1107,0.03100
1108,0.03100
1109,0.03200
1110,0.03100
1111,0.03100
1112,0.03200
1113,0.03100
1114,0.03000
1115,0.03100
1116,0.03100
1117,0.03200
1118,0.03100
1119,0.03100
1120,0.03100
1121,0.03100
1122,0.03200
1123,0.03100
1124,0.03200
1125,0.03200
1126,0.03100
1127,0.03100
1128,0.03200
1129,0.03200
1130,0.03100
1131,0.03200
1132,0.03100
1133,0.03100
1134,0.03100
1135,0.03100
1136,0.03200
1137,0.03200
1138,0.03100
1139,0.03100
1140,0.03200
1141,0.04900
1142,0.03300
1143,0.03100
1144,0.03100
1145,0.03200
1146,0.03100
1147,0.03200
1148,0.03100
1149,0.03200
1150,0.03200
1151,0.03200
1152,0.03300
1153,0.03200
1154,0.03200
1155,0.03300
1156,0.03200
1157,0.03200
1158,0.03200
1159,0.03500
1160,0.03200
1161,0.03200
1162,0.03200
1163,0.03100
1164,0.03200
1165,0.03100
1166,0.03200
1167,0.03200
1168,0.03200
1169,0.03200
1170,0.03300
1171,0.03200
1172,0.03300
1173,0.03300
1174,0.03200
1175,0.03200
1176,0.03200
1177,0.03200
1178,0.03300
1179,0.03200
1180,0.03300
1181,0.03300
1182,0.03300
1183,0.03300
1184,0.03300
1185,0.03300
1186,0.03300
1187,0.03300
1188,0.03300
1189,0.03300
1190,0.03300
1191,0.03300
1192,0.03300
1193,0.03300
1194,0.03200
1195,0.03300
1196,0.03300
1197,0.03200
1198,0.03400
1199,0.03300
1200,0.03300
1201,0.03300
1202,0.03300
1203,0.03300
1204,0.03900
1205,0.03300
1206,0.03400
1207,0.03300
1208,0.03300
1209,0.03400
1210,0.03400
1211,0.03300
1212,0.03300
1213,0.03300
1214,0.03400
1215,0.03300
1216,0.03300
1217,0.03400
1218,0.03300
1219,0.03300
1220,0.03400
1221,0.03400
1222,0.03400
1223,0.03400
1224,0.03300
1225,0.03300
1226,0.03300
1227,0.03400
1228,0.03400
1229,0.03400
1230,0.03400
1231,0.03400
1232,0.03400
1233,0.03400
1234,0.03400
1235,0.03400
1236,0.03400
1237,0.03400
1238,0.03400
1239,0.03400
1240,0.03400
1241,0.03400
1242,0.03400
1243,0.03300
1244,0.03400
1245,0.03400
1246,0.03500
1247,0.03500
1248,0.03400
1249,0.03400
1250,0.03400
1251,0.03400
1252,0.03300
1253,0.03500
1254,0.03500
1255,0.03400
1256,0.03500
1257,0.03400
1258,0.03400
1259,0.03400
1260,0.03400
1261,0.03500
1262,0.03500
1263,0.03500
1264,0.03500
1265,0.03500
1266,0.03500
1267,0.07100
1268,0.03500
1269,0.03500
1270,0.03500
1271,0.03500
1272,0.03500
1273,0.03500
1274,0.03500
1275,0.03500
1276,0.03500
1277,0.03500
1278,0.03500
1279,0.03500
1280,0.03500
1281,0.03500
1282,0.03500
1283,0.03700
1284,0.03500
1285,0.03500
1286,0.03600
1287,0.03600
1288,0.03500
1289,0.03500
1290,0.03500
1291,0.03400
1292,0.03400
1293,0.03400
1294,0.03400
1295,0.03400
1296,0.03400
1297,0.03600
1298,0.03600
1299,0.03600
1300,0.03600
1301,0.03600
1302,0.03600
1303,0.03600
1304,0.03600
1305,0.03500
1306,0.03400
1307,0.03600
1308,0.03500
1309,0.03600
1310,0.03700
1311,0.03600
1312,0.03700
1313,0.03600
1314,0.03600
1315,0.04300
1316,0.03600
1317,0.03500
1318,0.03500
1319,0.03600
1320,0.03600
1321,0.03800
1322,0.03700
1323,0.03600
1324,0.03700
1325,0.03600
1326,0.03600
1327,0.03700
1328,0.03600
1329,0.03600
1330,0.03600
1331,0.03600
1332,0.03600
1333,0.03700
1334,0.03700
1335,0.03700
1336,0.03600
1337,0.03600
1338,0.03600
1339,0.03700
1340,0.03600
1341,0.03700
1342,0.03600
1343,0.03600
1344,0.03600
1345,0.03700
1346,0.03600
1347,0.03600
1348,0.03700
1349,0.03700
1350,0.03600
1351,0.03500
1352,0.03500
1353,0.03600
1354,0.03500
1355,0.03700
1356,0.03600
1357,0.03700
1358,0.03500
1359,0.03500
1360,0.03600
1361,0.04900
1362,0.03700
1363,0.03800
1364,0.03700
1365,0.03700
1366,0.03700
1367,0.03700
1368,0.03700
1369,0.04800
1370,0.04800
1371,0.03700
1372,0.03700
1373,0.03700
1374,0.03700
1375,0.03800
1376,0.03700
1377,0.04600
1378,0.03700
1379,0.04800
1380,0.05900
1381,0.03700
1382,0.03800
1383,0.03800
1384,0.03800
1385,0.03800
1386,0.03800
1387,0.03800
1388,0.03800
1389,0.03800
1390,0.03700
1391,0.03800
1392,0.03800
1393,0.03800
1394,0.03800
1395,0.03800
1396,0.04000
1397,0.03800
1398,0.03700
1399,0.03800
1400,0.03700
1401,0.03800
1402,0.03800
1403,0.03800
1404,0.03800
1405,0.03900
1406,0.03800
1407,0.03800
1408,0.03900
1409,0.03800
1410,0.03800
1411,0.03800
1412,0.03900
1413,0.03900
1414,0.03900
1415,0.03900
1416,0.03800
1417,0.03800
1418,0.03800
1419,0.03800
1420,0.03900
1421,0.03800
1422,0.03800
1423,0.03800
1424,0.03800
1425,0.06200
1426,0.03900
1427,0.03900
1428,0.03900
1429,0.03900
1430,0.03900
1431,0.03900
1432,0.03900
1433,0.03800
1434,0.03800
1435,0.04000
1436,0.03900
1437,0.03900
1438,0.03900
1439,0.03900
1440,0.03900
1441,0.04000
1442,0.03900
1443,0.03900
1444,0.04000
1445,0.03900
1446,0.03900
1447,0.03900
1448,0.04000
1449,0.03900
1450,0.04000
1451,0.04000
1452,0.06100
1453,0.04300
1454,0.04200
1455,0.04200
1456,0.04200
1457,0.04200
1458,0.04200
1459,0.04200
1460,0.04200
1461,0.04200
1462,0.04200
1463,0.04200
1464,0.04200
1465,0.04200
1466,0.04000
1467,0.04000
1468,0.04000
1469,0.04100
1470,0.04000
1471,0.03900
1472,0.04000
1473,0.04000
1474,0.04000
1475,0.04100
1476,0.04000
1477,0.04000
1478,0.04000
1479,0.04000
1480,0.04100
1481,0.04000
1482,0.04100
1483,0.04100
1484,0.04600
1485,0.04000
1486,0.04000
1487,0.04000
1488,0.04000
1489,0.04100
1490,0.04100
1491,0.04100
1492,0.04100
1493,0.04000
1494,0.04000
1495,0.04000
1496,0.04000
1497,0.04000
1498,0.04100
1499,0.04000
1500,0.04000
1501,0.04100
1502,0.04100
1503,0.04100
1504,0.04000
1505,0.04000
1506,0.04100
1507,0.04000
1508,0.04000
1509,0.04000
1510,0.04000
1511,0.04000
1512,0.04000
1513,0.04000
1514,0.04000
1515,0.04200
1516,0.04100
1517,0.04100
1518,0.04100
1519,0.04100
1520,0.04100
1521,0.04100
1522,0.04100
1523,0.04200
1524,0.04100
1525,0.04200
1526,0.04100
1527,0.04200
1528,0.04100
1529,0.04100
1530,0.04200
1531,0.04100
1532,0.04100
1533,0.04100
1534,0.04200
1535,0.04200
1536,0.04200
1537,0.04200
1538,0.05600
1539,0.04300
1540,0.04100
1541,0.04200
1542,0.04200
1543,0.04200
1544,0.04100
1545,0.04200
1546,0.04200
1547,0.04200
1548,0.04200
1549,0.04200
1550,0.04200
1551,0.04300
1552,0.04300
1553,0.04200
1554,0.04100
1555,0.04200
1556,0.04200
1557,0.04200
1558,0.04200
1559,0.04300
1560,0.04200
1561,0.04200
1562,0.04300
1563,0.04200
1564,0.04300
1565,0.04200
1566,0.04200
1567,0.04200
1568,0.04300
1569,0.04200
1570,0.04300
1571,0.04200
1572,0.04300
1573,0.04200
1574,0.04200
1575,0.04300
1576,0.04200
1577,0.04200
1578,0.04300
1579,0.04200
1580,0.04300
1581,0.04200
1582,0.04300
1583,0.04200
1584,0.05500
1585,0.04300
1586,0.04200
1587,0.04200
1588,0.04300
1589,0.04300
1590,0.04300
1591,0.04300
1592,0.04300
1593,0.04300
1594,0.04300
1595,0.04200
1596,0.04400
1597,0.04300
1598,0.04300
1599,0.04300
1600,0.04200
1601,0.04300
1602,0.04300
1603,0.04300
1604,0.04400
1605,0.04400
1606,0.04400
1607,0.04300
1608,0.04400
1609,0.04300
1610,0.04300
1611,0.04300
1612,0.04200
1613,0.04300
1614,0.04300
1615,0.04300
1616,0.04200
1617,0.04300
1618,0.04300
1619,0.04400
1620,0.04300
1621,0.04400
1622,0.04300
1623,0.04400
1624,0.04300
1625,0.04300
1626,0.04300
1627,0.04400
1628,0.04300
1629,0.04400
1630,0.04300
1631,0.04300
1632,0.04300
1633,0.04300
1634,0.04300
1635,0.04400
1636,0.04500
1637,0.04400
1638,0.04400
1639,0.04400
1640,0.07400
1641,0.04300
1642,0.04500
1643,0.04500
1644,0.04400
1645,0.04400
1646,0.04400
1647,0.04400
1648,0.04500
1649,0.04500
1650,0.04400
1651,0.04400
1652,0.04500
1653,0.04400
1654,0.04400
1655,0.04400
1656,0.04400
1657,0.04400
1658,0.04400
1659,0.04500
1660,0.04400
1661,0.04400
1662,0.04600
1663,0.04500
1664,0.04500
1665,0.04400
1666,0.04400
1667,0.04400
1668,0.04400
1669,0.04500
1670,0.04500
1671,0.04600
1672,0.04500
1673,0.04500
1674,0.04500
1675,0.04400
1676,0.04500
1677,0.04400
1678,0.04500
1679,0.04500
1680,0.04500
1681,0.04600
1682,0.04600
1683,0.04500
1684,0.04500
1685,0.04600
1686,0.04500
1687,0.04500
1688,0.04600
1689,0.05300
1690,0.04500
1691,0.04500
1692,0.04600
1693,0.04500
1694,0.04600
1695,0.04500
1696,0.04600
1697,0.04500
1698,0.04500
1699,0.04600
1700,0.04600
1701,0.04600
1702,0.04600
1703,0.04500
1704,0.04600
1705,0.04600
1706,0.04600
1707,0.04500
1708,0.04600
1709,0.05000
1710,0.05300
1711,0.04900
1712,0.05200
1713,0.04800
1714,0.04900
1715,0.04900
1716,0.04900
1717,0.04800
1718,0.04900
1719,0.04900
1720,0.04900
1721,0.04900
1722,0.05000
1723,0.05800
1724,0.04700
1725,0.04600
1726,0.04700
1727,0.04600
1728,0.04600
1729,0.04600
1730,0.04600
1731,0.04600
1732,0.04600
1733,0.04700
1734,0.04700
1735,0.07500
1736,0.04600
1737,0.04600
1738,0.04700
1739,0.04700
1740,0.04700
1741,0.04700
1742,0.04700
1743,0.04600
1744,0.04600
1745,0.04800
1746,0.04700
1747,0.04600
1748,0.04600
1749,0.04700
1750,0.04600
1751,0.04700
1752,0.04700
1753,0.04700
1754,0.04700
1755,0.04700
1756,0.04700
1757,0.04700
1758,0.04600
1759,0.04700
1760,0.04700
1761,0.04800
1762,0.04700
1763,0.04700
1764,0.04800
1765,0.04700
1766,0.04700
1767,0.04700
1768,0.04700
1769,0.04700
1770,0.04800
1771,0.04700
1772,0.04700
1773,0.04800
1774,0.04800
1775,0.04700
1776,0.04700
1777,0.04700
1778,0.04700
1779,0.04800
1780,0.04700
1781,0.04800
1782,0.04800
1783,0.05200
1784,0.04700
1785,0.04800
1786,0.04800
1787,0.04700
1788,0.04800
1789,0.04700
1790,0.04700
1791,0.04700
1792,0.04800
1793,0.04700
1794,0.04700
1795,0.04800
1796,0.04800
1797,0.04800
1798,0.04700
1799,0.04800
1800,0.04800
1801,0.04700
1802,0.04800
1803,0.04800
1804,0.04800
1805,0.04800
1806,0.04800
1807,0.04800
1808,0.04800
1809,0.04800
1810,0.04800
1811,0.04900
1812,0.04800
1813,0.04900
1814,0.04800
1815,0.04900
1816,0.04800
1817,0.04900
1818,0.04900
1819,0.04800
1820,0.04900
1821,0.04800
1822,0.04900
1823,0.04900
1824,0.04800
1825,0.04900
1826,0.04900
1827,0.04800
1828,0.05300
1829,0.04900
1830,0.04800
1831,0.04900
1832,0.04900
1833,0.04800
1834,0.04900
1835,0.04900
1836,0.04900
1837,0.04900
1838,0.04800
1839,0.05000
1840,0.04800
1841,0.04900
1842,0.05000
1843,0.04900
1844,0.04900
1845,0.04900
1846,0.04800
1847,0.04900
1848,0.04900
1849,0.04900
1850,0.04900
1851,0.05000
1852,0.04900
1853,0.04900
1854,0.04900
1855,0.04900
1856,0.04900
1857,0.04900
1858,0.05000
1859,0.05000
1860,0.04900
1861,0.05000
1862,0.04900
1863,0.04900
1864,0.05000
1865,0.05000
1866,0.04900
1867,0.04900
1868,0.05000
1869,0.04900
1870,0.04900
1871,0.05000
1872,0.05000
1873,0.05000
1874,0.05400
1875,0.05000
1876,0.05000
1877,0.05000
1878,0.05000
1879,0.05000
1880,0.05000
